Steinberg	HALion Symphonic Orchestra		Bass Clarinet Combi	
Steinberg	HALion Symphonic Orchestra		Bassoon Combi	
Steinberg	HALion Symphonic Orchestra		Campane Di Messa	
Steinberg	HALion Symphonic Orchestra		Clarinet Combi	
Steinberg	HALion Symphonic Orchestra		Cowbell	
Steinberg	HALion Symphonic Orchestra		Cymbal Large Combi Key	
Steinberg	HALion Symphonic Orchestra		Cymbal Large Combi KS	
Steinberg	HALion Symphonic Orchestra		Cymbal Small Combi Key	
Steinberg	HALion Symphonic Orchestra		Cymbal Small Combi KS	
Steinberg	HALion Symphonic Orchestra		Dobatchi	
Steinberg	HALion Symphonic Orchestra		Double Bass Solo Combi	
Steinberg	HALion Symphonic Orchestra		Double Bass Staccato Alt	
Steinberg	HALion Symphonic Orchestra		Double Basses Combi	
Steinberg	HALion Symphonic Orchestra		Double Basses+Violoncelli Octave	
Steinberg	HALion Symphonic Orchestra		Double Basses+Violoncelli Unisono	
Steinberg	HALion Symphonic Orchestra		English Horn Combi	
Steinberg	HALion Symphonic Orchestra		Ensemble Legato Pad	
Steinberg	HALion Symphonic Orchestra		Ensemble Strings Solo Combi	
Steinberg	HALion Symphonic Orchestra		Ensemble Strings Solo Pizzicato	
Steinberg	HALion Symphonic Orchestra		Ensemble Strings Tutti Combi	
Steinberg	HALion Symphonic Orchestra		Ensemble Strings Tutti Pizzicato	
Steinberg	HALion Symphonic Orchestra		Ensemble Trombone+Trumpet Combi	
Steinberg	HALion Symphonic Orchestra		Ensemble Trombones+Trumpets Tutti	
Steinberg	HALion Symphonic Orchestra		Ensemble Tuba+Horn Combi	
Steinberg	HALion Symphonic Orchestra		Ensemble Woodwind Legato 1	
Steinberg	HALion Symphonic Orchestra		Ensemble Woodwind Legato 2	
Steinberg	HALion Symphonic Orchestra		Finger Cymbals Large	
Steinberg	HALion Symphonic Orchestra		Finger Cymbals Small	
Steinberg	HALion Symphonic Orchestra		Flute Combi	
Steinberg	HALion Symphonic Orchestra		Glockenspiel	
