Steinberg	Virtual Bassist		Heavy 8th	
Steinberg	Virtual Bassist		70s Disco	
Steinberg	Virtual Bassist		Blues Shuffle	
Steinberg	Virtual Bassist		80s Brit Funk	
Steinberg	Virtual Bassist		Reggae	
Steinberg	Virtual Bassist		Tribal Dance	
Steinberg	Virtual Bassist		Nu Metal Groove	
Steinberg	Virtual Bassist		Bassic Grooves	
Steinberg	Virtual Bassist		Hip Hop	
Steinberg	Virtual Bassist		Tapping	
Steinberg	Virtual Bassist		60s Soul	
Steinberg	Virtual Bassist		Samba Pop	
Steinberg	Virtual Bassist		Modern Rock	
Steinberg	Virtual Bassist		80s LA Slap	
Steinberg	Virtual Bassist		Hard Rock	
Steinberg	Virtual Bassist		Blues 12-8	
Steinberg	Virtual Bassist		Latin Pop	
Steinberg	Virtual Bassist		Nu Metal Riffs	
Steinberg	Virtual Bassist		Slap	
Steinberg	Virtual Bassist		Groovy Pop	
Steinberg	Virtual Bassist		Easy Pop	
Steinberg	Virtual Bassist		Salsa	
Steinberg	Virtual Bassist		Nu Metal	
Steinberg	Virtual Bassist		Slap Rock	
Steinberg	Virtual Bassist		Pop	
Steinberg	Virtual Bassist		Funk Rock	
Steinberg	Virtual Bassist		Offbeat	
Steinberg	Virtual Bassist		Soul Pop	
Steinberg	Virtual Bassist		Slap Funk	
Steinberg	Virtual Bassist		Power Pop	
Steinberg	Virtual Bassist		Pop Fills	
Steinberg	Virtual Bassist		Rock Fills	
Steinberg	Virtual Bassist		Slap Fills	
