Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A01 Ole Brumm       	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A02 Bass Seq / 1	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A03 Gravl Bass      	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A04 Sequencer Bass  	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A05 Pan Bass	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A06 ATT LOW BASS  	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A07 KNURR BASS 	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A08 TECHNO BASS 	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A09 AWW BASS ANA  	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A10 SOFTY 2         	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A11 SOFT ADD BASS	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A12 NOISE BASS	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A13   UNIBASS 1     	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A14 Ich glotz TV...N	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A15 Woody Bass     N	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A16 Slide Bass 	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A17 Spiderman	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A18 Growl Bass 	
Waldorf	Microwave (Bass Sounds & Analog 2)	Sound Prog -> Bank A	A19 Waving Bass	
