Roland	SN-U110-11 Sound Effects		11-01 CREAKING	
Roland	SN-U110-11 Sound Effects		11-02 DOOR	
Roland	SN-U110-11 Sound Effects		11-03 FOOTSTEPS	
Roland	SN-U110-11 Sound Effects		11-04 WATERPHONE	
Roland	SN-U110-11 Sound Effects		11-05 S-STRINGS	
Roland	SN-U110-11 Sound Effects		11-06 SCREAMING	
Roland	SN-U110-11 Sound Effects		11-07 LAUGHING	
Roland	SN-U110-11 Sound Effects		11-08 DOG	
Roland	SN-U110-11 Sound Effects		11-09 WAVE	
Roland	SN-U110-11 Sound Effects		11-10 STREAM	
Roland	SN-U110-11 Sound Effects		11-11 BIRDS	
Roland	SN-U110-11 Sound Effects		11-12 DROP	
Roland	SN-U110-11 Sound Effects		11-13 RAIN	
Roland	SN-U110-11 Sound Effects		11-14 THUNDER	
Roland	SN-U110-11 Sound Effects		11-15 CAR DOOR	
Roland	SN-U110-11 Sound Effects		11-16 CAR STOP	
Roland	SN-U110-11 Sound Effects		11-17 CAR CRASH	
Roland	SN-U110-11 Sound Effects		11-18 TRAIN	
Roland	SN-U110-11 Sound Effects		11-19 PISTOL	
Roland	SN-U110-11 Sound Effects		11-20 MACHINEGUN	
Roland	SN-U110-11 Sound Effects		11-21 MISSILE	
Roland	SN-U110-11 Sound Effects		11-22 EXPLOSION	
Roland	SN-U110-11 Sound Effects		11-23 BIG FOOT	
Roland	SN-U110-11 Sound Effects		11-24 DOZILLA	
Roland	SN-U110-11 Sound Effects		11-25 TEL CALL	
Roland	SN-U110-11 Sound Effects		11-26 CHIME	
Roland	SN-U110-11 Sound Effects		11-27 APPLAUSE	
Roland	SN-U110-11 Sound Effects		11-28 FROM RADIO	
Roland	SN-U110-11 Sound Effects		11-29 BUBBLE 1	
Roland	SN-U110-11 Sound Effects		11-30 BUBBLE 2	
Roland	SN-U110-11 Sound Effects		11-31 TOY	
Roland	SN-U110-11 Sound Effects		11-32 FANTASYHIT	
Roland	SN-U110-11 Sound Effects		11-33 S-SET	
Roland	SN-U110-11 Sound Effects		11-34 C-SET	
