Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	A Poke in the Ear with a Sharp Stick: AIFF, SampleCell			
(Click the cell, and click the	A Poke in the Ear with a Sharp Stick II			
hyperlink that comes up.)	A Poke in the Ear with a Sharp Stick III			
	A Poke in the Ear with a Sharp Stick (AKAI)			
				
				
A Poke in the Ear with a Sharp Stick		(Released: 1992)		
AIFF				
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipCoffeeMaker	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipDrivesPast	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipEngineRoom	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipFiresWeapon	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipGarbageDis	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipLands	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	AlienSpaceshipLounge	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipLunchroom	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipPhoneRings	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipResolvesCon	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipRipsThruTime	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipSeesTheLight	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipSingsOpera	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipTimeWarp	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipToasterOven	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipTransmuter	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> AlienSpaceship	alienSpaceshipVibrates	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> BigAmbience	AirborneGothick	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> BigAmbience	DarkEcho	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> BigAmbience	DarkWell	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> BigAmbience	DeepWell	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> BigAmbience	GooeySteel	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> BigAmbience	GothickFly	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> BigAmbience	JAGothick	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> BigAmbience	SoftEcho	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	GothickJar	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	GothickJug	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	GothickSturm	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	GothikCrash	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	KlangEcho	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	LargeGothik	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	LIghtGothik	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	MetalSizzle	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	SiniSteel	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	SoftGothic	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	SoftGothik	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	SteelThunder	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> CyberDoom	SturmGate	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	14 Foray	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	1Moment	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	About	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Alchohol	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	CyberTheme	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Drone.xx	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Escinate	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	FieldOfDoom	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Gurble	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Hall Bladder	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Honorae	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	In-Out	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	inTheZone	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Its Alive	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Jeffery1	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Jeffery2	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Jeffery3	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Jeffery4	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	LallInterlude	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Mechcritt	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	MutatingLifeForm	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	NewWorldOrder	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Noise-e	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Pogai	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Purgatory	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Quallis	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	ReadySet!	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Revolution	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	RoadKill	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Romp 3	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Screamer	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Shollog	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Skippy	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Solt	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Speed Damage	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	TorturedMutation	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Ulva	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Urt Realm	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	WorldlyPleasure	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> Cyberpunk	Wrench	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	Breath	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	h20 phone 3	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	MX Hand Wash	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	OR Sharpen Tools	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	OR Tools	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	RipCloth	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	RipCrunch	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	Sink1	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	Sink2	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	Sink3	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	SIREN	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	SlowGlass	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	Splash	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	ThunderHum	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real	xplosive thunder	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real -> bubbles	BUBBBUBBLE	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real -> bubbles	BUBZBUBBLE	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real -> bubbles	DUBLBUBBLE	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real -> bubbles	KAROBUBBLE	
Rarefaction / OSC	A Poke in the Ear with a Sharp Stick	Environment and Ambience -> environmental-real -> bubbles	LITLBUBBLE	
