Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	S1000 Library			
(Click the cell, and click the	S1100 Library			
hyperlink that comes up.)	S3000 Library			
	CD3000 Sound Library			
	CD-ROM Sound Library Vol. 1 XL			
	CD-ROM Sound Library Vol. 2			
	CD-ROM Sound Library Vol. 3			
	CD-ROM Sound Library Vol. 4			
	CD-ROM Sound Library Vol. 5			
	CD-ROM Sound Library Vol. 6			
	CD-ROM Sound Library Vol. 7			
	CD-ROM Sound Library Vol. 8			
				
				
to-do: add s900 floppies				
S1000 Library		(Released: 1988)		
AKAI	S1000 Library	Partition A -> SL1001 -> PROGRAM	NORMAL PF	
AKAI	S1000 Library	Partition A -> SL1001 -> PROGRAM	FUNKY  PF	
AKAI	S1000 Library	Partition A -> SL1001 -> PROGRAM	CHORUS PF	
AKAI	S1000 Library	Partition A -> SL1001 -> PROGRAM	SOFT   PF	
AKAI	S1000 Library	Partition A -> SL1001 -> PROGRAM	SLOW   PF	
AKAI	S1000 Library	Partition A -> SL1001 -> PROGRAM	MALLET PF	
AKAI	S1000 Library	Partition A -> SL1001 -> PROGRAM	BRASS PF	
AKAI	S1000 Library	Partition A -> SL1001 -> PROGRAM	SYNT BASS	
AKAI	S1000 Library	Partition A -> SL1001 -> SAMPLE	NPF E0	
AKAI	S1000 Library	Partition A -> SL1001 -> SAMPLE	NPF C#1	
AKAI	S1000 Library	Partition A -> SL1001 -> SAMPLE	NPF G#1	
AKAI	S1000 Library	Partition A -> SL1001 -> SAMPLE	NPF D2	
AKAI	S1000 Library	Partition A -> SL1001 -> SAMPLE	NPF G#2	
AKAI	S1000 Library	Partition A -> SL1001 -> SAMPLE	NPF D3	
AKAI	S1000 Library	Partition A -> SL1001 -> SAMPLE	NPF A#3	
AKAI	S1000 Library	Partition A -> SL1001 -> SAMPLE	NPF E4	
AKAI	S1000 Library	Partition A -> SL1001 -> SAMPLE	NPF A#4	
AKAI	S1000 Library	Partition A -> SL1001 -> SAMPLE	NPF F5	
AKAI	S1000 Library	Partition A -> SL1001 -> SAMPLE	NPF B5	
AKAI	S1000 Library	Partition A -> SL1001 -> SAMPLE	NPF F6	
AKAI	S1000 Library	Partition A -> SL1002 -> PROGRAM	BIG STRINGS	
AKAI	S1000 Library	Partition A -> SL1002 -> PROGRAM	BIG STRINGS2	
AKAI	S1000 Library	Partition A -> SL1002 -> PROGRAM	FILT STRINGS	
AKAI	S1000 Library	Partition A -> SL1002 -> PROGRAM	PHASE STR	
AKAI	S1000 Library	Partition A -> SL1002 -> PROGRAM	SOFT STRINGS	
AKAI	S1000 Library	Partition A -> SL1002 -> PROGRAM	SYNT STRINGS	
AKAI	S1000 Library	Partition A -> SL1002 -> SAMPLE	SINE	
AKAI	S1000 Library	Partition A -> SL1002 -> SAMPLE	SQUARE	
AKAI	S1000 Library	Partition A -> SL1002 -> SAMPLE	SAWTOOTH	
AKAI	S1000 Library	Partition A -> SL1002 -> SAMPLE	PULSE	
AKAI	S1000 Library	Partition A -> SL1002 -> SAMPLE	STR SEC.6	
AKAI	S1000 Library	Partition A -> SL1002 -> SAMPLE	STR VIO.5	
AKAI	S1000 Library	Partition A -> SL1002 -> SAMPLE	CELLOS 1	
AKAI	S1000 Library	Partition A -> SL1002 -> SAMPLE	STRINGS F3	
AKAI	S1000 Library	Partition A -> SL1003 -> PROGRAM	BRASS SEC.A	
AKAI	S1000 Library	Partition A -> SL1003 -> PROGRAM	BRASS SEC.B	
AKAI	S1000 Library	Partition A -> SL1003 -> PROGRAM	SYNTH BRASS1	
AKAI	S1000 Library	Partition A -> SL1003 -> PROGRAM	SYNTH BRASS2	
AKAI	S1000 Library	Partition A -> SL1003 -> PROGRAM	SLOW BRASS	
AKAI	S1000 Library	Partition A -> SL1003 -> PROGRAM	SOFT BRASS	
AKAI	S1000 Library	Partition A -> SL1003 -> PROGRAM	BRASS VL-PAN	
AKAI	S1000 Library	Partition A -> SL1003 -> PROGRAM	BRASS A PAN	
AKAI	S1000 Library	Partition A -> SL1003 -> SAMPLE	SQUARE	
AKAI	S1000 Library	Partition A -> SL1003 -> SAMPLE	SAWTOOTH	
AKAI	S1000 Library	Partition A -> SL1003 -> SAMPLE	PULSE	
AKAI	S1000 Library	Partition A -> SL1003 -> SAMPLE	TRUMP 4	
AKAI	S1000 Library	Partition A -> SL1003 -> SAMPLE	TRUMP 1	
AKAI	S1000 Library	Partition A -> SL1003 -> SAMPLE	BRASS 2	
AKAI	S1000 Library	Partition A -> SL1004 -> PROGRAM	DANCE KIT  1	
AKAI	S1000 Library	Partition A -> SL1004 -> PROGRAM	DANCE KIT  2	
AKAI	S1000 Library	Partition A -> SL1004 -> PROGRAM	DANCE KIT  3	
AKAI	S1000 Library	Partition A -> SL1004 -> PROGRAM	DANCE KIT  4	
AKAI	S1000 Library	Partition A -> SL1004 -> SAMPLE	SYNTOM  1	
AKAI	S1000 Library	Partition A -> SL1004 -> SAMPLE	CM2 RIDE   2	
AKAI	S1000 Library	Partition A -> SL1004 -> SAMPLE	KICK TR 47	
AKAI	S1000 Library	Partition A -> SL1004 -> SAMPLE	SNRE TR 50	
AKAI	S1000 Library	Partition A -> SL1004 -> SAMPLE	KIK TR 9	
AKAI	S1000 Library	Partition A -> SL1004 -> SAMPLE	CM HAT CL 5	
AKAI	S1000 Library	Partition A -> SL1004 -> SAMPLE	SNRE TR 48	
AKAI	S1000 Library	Partition A -> SL1004 -> SAMPLE	CM2 CL HAT 2	
AKAI	S1000 Library	Partition A -> SL1004 -> SAMPLE	CM HAT OP 10	
AKAI	S1000 Library	Partition A -> SL1004 -> SAMPLE	CM CYMS 7	
AKAI	S1000 Library	Partition A -> SL1004 -> SAMPLE	CM HAT OP 23	
AKAI	S1000 Library	Partition A -> SL1004 -> SAMPLE	CM TOM  5	
AKAI	S1000 Library	Partition A -> SL1005 -> PROGRAM	PERCUSSION 1	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	TAMB       7	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	TAMB       6	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	TAMB       5	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	TAMB       4	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	TAMB       3	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	TAMB       2	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	SLAY BELLS 2	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	SLAY BELLS 1	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	GUIRO      3	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	GUIRO      2	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	GUIRO      1	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	SHAKER     9	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	SHAKER     8	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	SHAKER     7	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	SHAKER     6	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	SHAKER     5	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	SHAKER     4	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	SHAKER     3	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	SHAKER     2	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	SHAKER     1	
AKAI	S1000 Library	Partition A -> SL1005 -> SAMPLE	CLAPPER    1	
AKAI	S1000 Library	Partition A -> SL1006 -> PROGRAM	PERCUSSION 2	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	FLEXITONE  1	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	FLEXITONE  2	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	NOISEMAKER 1	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	NOISEMAKER 2	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	NOISEMAKER 3	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	NMAKER     1	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	FINGERCYM  1	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	FINGERCYM  2	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	CLAVE      1	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	CLAVE      2	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	BLOCK      1	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	BLOCK      2	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	BLOCK      3	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	BLOCK      4	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	COWBELL    1	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	COWBELL    2	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	COWBELL    3	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	COWBELL    4	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	COWBELL    5	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	STICKS     1	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	DUCK       1	
AKAI	S1000 Library	Partition A -> SL1006 -> SAMPLE	WIZZ       1	
AKAI	S1000 Library	Partition A -> SL1007 -> PROGRAM	ST TRUMPET 1	
AKAI	S1000 Library	Partition A -> SL1007 -> PROGRAM	ST TRUMPET 2	
AKAI	S1000 Library	Partition A -> SL1007 -> SAMPLE	TRUMP 1	
AKAI	S1000 Library	Partition A -> SL1007 -> SAMPLE	TRUMP 2	
AKAI	S1000 Library	Partition A -> SL1008 -> PROGRAM	ALT SAXES	
AKAI	S1000 Library	Partition A -> SL1008 -> PROGRAM	ALT SAXES 2	
AKAI	S1000 Library	Partition A -> SL1008 -> PROGRAM	ALTO+BARI	
AKAI	S1000 Library	Partition A -> SL1008 -> SAMPLE	A SAX   4	
AKAI	S1000 Library	Partition A -> SL1008 -> SAMPLE	A SAX   6	
AKAI	S1000 Library	Partition A -> SL1008 -> SAMPLE	A SAX   3	
AKAI	S1000 Library	Partition A -> SL1008 -> SAMPLE	A SAX   2	
AKAI	S1000 Library	Partition A -> SL1008 -> SAMPLE	B SAX   2	
AKAI	S1000 Library	Partition A -> SL1009 -> PROGRAM	TROMBONES	
AKAI	S1000 Library	Partition A -> SL1009 -> PROGRAM	TRUMPETS	
AKAI	S1000 Library	Partition A -> SL1009 -> PROGRAM	FRENCH HORNS	
AKAI	S1000 Library	Partition A -> SL1009 -> SAMPLE	AMBONES  1	
AKAI	S1000 Library	Partition A -> SL1009 -> SAMPLE	TRUMPS  1	
AKAI	S1000 Library	Partition A -> SL1009 -> SAMPLE	TRUMPS  2	
AKAI	S1000 Library	Partition A -> SL1009 -> SAMPLE	F HORNS  2	
AKAI	S1000 Library	Partition A -> SL1009 -> SAMPLE	F HORNS  3	
AKAI	S1000 Library	Partition A -> SL1010 -> PROGRAM	SOLO VIOLIN	
AKAI	S1000 Library	Partition A -> SL1010 -> PROGRAM	SLOW VIOLIN	
AKAI	S1000 Library	Partition A -> SL1010 -> PROGRAM	FILT VIOLIN	
AKAI	S1000 Library	Partition A -> SL1010 -> PROGRAM	PHAZE VIOLIN	
