Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	Moog Modular V / 2.0 / 2.5 / Modular V3	Solina V / V2	OP-Xa V	Augmented WOODWINDS
(Click the cell, and click the	CS-80 V / 1.5 / 2.0 / 2.5 / V3 / V4	B-3 V / V2	Emulator II V	CP-70 V
hyperlink that comes up.)	Minimoog V / 1.5 / 2.0 / 2.5 / Mini V3 / V4	Piano V / V2 / V3	Jun-6 V	Augmented YANGTZE
	ARP 2600 V / 1.2 / 2.0 / V3	Synclavier V	Vocoder V	MiniBrute V
	Brass / 2.0	Stage-73 V / V2	SQ80 V	Synthx V
	Prophet V / 1.2 / 2.0 / 2.5 / V3	Buchla Easel V	Augmented STRINGS: Factory, 2.0	Augmented MALLETS
	Analog Factory / Reloaded / 2.0 / 2.2 / 2.5	Clavinet V	Augmented VOICES: Factory, 2.0	Jup-8000 V
	Jupiter 8 V / 2.0 / 2.5 / Jup-8 V3 / V4	CMI V	KORG MS-20 V	Pure LoFi
	Analog Laboratory / Analog Lab / 2 / 3 / 4 / V / Pro	DX7 V	Prophet-5 V	Augmented PERSIA
	Spark / 1.5 / Vintage Drum Machines / 2	Pigments: Factory, 2.0, 3.0, 3.5, 4.0, 5.0, 6.0, 7.0	Prophet-VS V	Memory V
	Oberheim SEM V / 1.1 / SEM V2 / V3	CZ V	Augmented GRAND PIANO	
	Wurlitzer V / Wurli V2 / V3	Farfisa V	MiniFreak V: Factory, 2.0, 3.0, 4.0	
	Vox V / VOX Continental V2	Mellotron V	Augmented BRASS	
	Matrix-12 V / V2	Synthi V	Acid V	
				
				
to-do: confirm more release dates, figure out if early vX.y versions add new presets, obtain all products released before v collection 4				
to-do #2: manually transcribe matrix-12 v1, sem v1, solina v1, vox v1, and wurli v1 (preset format is way different)				
Moog Modular V		(Released: March 5, 2003)		
				
Moog Modular V 2.0		(Released: 2004?)		Jump to top
				
Moog Modular V 2.5		(Released: ?)		Jump to top
				
Modular V3		(Released: ?)		Jump to top
Arturia	Modular V3	Preset -> Factory -> Bass -> Bass Line	Acidet	
Arturia	Modular V3	Preset -> Factory -> Bass -> Bass Line	Bass Sequence	
Arturia	Modular V3	Preset -> Factory -> Bass -> Bass Line	BasseQ	
Arturia	Modular V3	Preset -> Factory -> Bass -> Bass Line	BasseQ 2	
Arturia	Modular V3	Preset -> Factory -> Bass -> Bass Line	Der Raum	
Arturia	Modular V3	Preset -> Factory -> Bass -> Bass Line	Saw LF2	
Arturia	Modular V3	Preset -> Factory -> Bass -> Bass Line	TB Seq	
Arturia	Modular V3	Preset -> Factory -> Bass -> Bass Line	TB Seq2	
Arturia	Modular V3	Preset -> Factory -> Bass -> Bass Line	You Know It	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Alie	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Attacksch	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Baass	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Bass Cell	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Bass Clear Sub	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Bass Koln	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Bass Rumble	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Bass Stevie	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Formant Bass	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Goliath	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Juiced Up	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Lucky Drone	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Neural Interface	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Noisilyd	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Old Bass	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Pew Pew	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Progger	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Runninn	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Sa1	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Space Bass	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Stereo Bss	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Sub Bass Schulze	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Subupo	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Taurus 2	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Touch Talk	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Unisone	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Wicz Bass	
Arturia	Modular V3	Preset -> Factory -> Bass -> Hard Bass	Wicz Bass 2	
Arturia	Modular V3	Preset -> Factory -> Bass -> Plucked Bass	Aswad	
Arturia	Modular V3	Preset -> Factory -> Bass -> Plucked Bass	Bass Crunch	
Arturia	Modular V3	Preset -> Factory -> Bass -> Plucked Bass	Bass Gap Band	
Arturia	Modular V3	Preset -> Factory -> Bass -> Plucked Bass	Bass House 2	
Arturia	Modular V3	Preset -> Factory -> Bass -> Plucked Bass	Basschet	
Arturia	Modular V3	Preset -> Factory -> Bass -> Plucked Bass	Electr Brignt	
Arturia	Modular V3	Preset -> Factory -> Bass -> Plucked Bass	Finger	
Arturia	Modular V3	Preset -> Factory -> Bass -> Plucked Bass	Fire Crack	
Arturia	Modular V3	Preset -> Factory -> Bass -> Plucked Bass	Gaw Ted	
Arturia	Modular V3	Preset -> Factory -> Bass -> Plucked Bass	Talkin Lips	
Arturia	Modular V3	Preset -> Factory -> Bass -> Plucked Bass	Wicz Bass 3	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Bass Celm	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Bass House	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Basseins	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Beasty	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Bootsy	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Bss Bode	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Cool Bassa	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Elf Bass	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Gaw Bass	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Simple Bass	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Square BD	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Sub Beiss	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	SUBRES1	
Arturia	Modular V3	Preset -> Factory -> Bass -> Sub Bass	Taurus	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	B Mask Brasses	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Brasseiss	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Brrrrrass	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Buzzy Synth	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Cor Chasse	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	End Asia Brasses	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Fr Hornz	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Funnky	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Knives Brass	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Memry Bass	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Pat	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Reedish	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Simple Stereo	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Soft Horn	
Arturia	Modular V3	Preset -> Factory -> Brass & Winds -> Brass Synth	Tech Police Intro	
Arturia	Modular V3	Preset -> Factory -> Drums -> Creative Drums	Basshat	
Arturia	Modular V3	Preset -> Factory -> Drums -> Creative Drums	Metalhit	
Arturia	Modular V3	Preset -> Factory -> Drums -> Creative Drums	Noise Acid	
Arturia	Modular V3	Preset -> Factory -> Drums -> High Hat	Hi Hat Chip	
Arturia	Modular V3	Preset -> Factory -> Drums -> High Hat	Hi Hat Simple Noise	
Arturia	Modular V3	Preset -> Factory -> Drums -> High Hat	Hi Hat Snappy	
Arturia	Modular V3	Preset -> Factory -> Drums -> Kick	Accoust Kick	
Arturia	Modular V3	Preset -> Factory -> Drums -> Kick	Alien Kick	
Arturia	Modular V3	Preset -> Factory -> Drums -> Kick	Electr Kick	
Arturia	Modular V3	Preset -> Factory -> Drums -> Kick	Hard Kick	
Arturia	Modular V3	Preset -> Factory -> Drums -> Kick	So Low Brow	
Arturia	Modular V3	Preset -> Factory -> Drums -> Kick	Tech Kick	
Arturia	Modular V3	Preset -> Factory -> Drums -> Percussion	C4 Bongos	
Arturia	Modular V3	Preset -> Factory -> Drums -> Percussion	Low Big Taiko	
Arturia	Modular V3	Preset -> Factory -> Drums -> Percussion	Low Taiko	
Arturia	Modular V3	Preset -> Factory -> Drums -> Snare	Snare	
Arturia	Modular V3	Preset -> Factory -> Drums -> Tom	JP Drum	
Arturia	Modular V3	Preset -> Factory -> Drums -> Tom	Tomtomtom	
Arturia	Modular V3	Preset -> Factory -> Keys -> Bells	Bell Dong	
Arturia	Modular V3	Preset -> Factory -> Keys -> Bells	Bellicz	
Arturia	Modular V3	Preset -> Factory -> Keys -> Bells	Bells Bend	
Arturia	Modular V3	Preset -> Factory -> Keys -> Bells	Bellupo	
Arturia	Modular V3	Preset -> Factory -> Keys -> Bells	Clock Bell	
Arturia	Modular V3	Preset -> Factory -> Keys -> Bells	Cool Bell	
Arturia	Modular V3	Preset -> Factory -> Keys -> Bells	Crack Bell	
Arturia	Modular V3	Preset -> Factory -> Keys -> Bells	Falls	
Arturia	Modular V3	Preset -> Factory -> Keys -> Bells	Sin Bells Trig	
Arturia	Modular V3	Preset -> Factory -> Keys -> Bells	Tub Bel	
Arturia	Modular V3	Preset -> Factory -> Keys -> Classic Synth Keys	Accordion Lupo	
Arturia	Modular V3	Preset -> Factory -> Keys -> Classic Synth Keys	Ange	
Arturia	Modular V3	Preset -> Factory -> Keys -> Classic Synth Keys	Attacks Pad	
Arturia	Modular V3	Preset -> Factory -> Keys -> Classic Synth Keys	Coolharp	
Arturia	Modular V3	Preset -> Factory -> Keys -> Classic Synth Keys	Elctriano	
Arturia	Modular V3	Preset -> Factory -> Keys -> Classic Synth Keys	EP Ujiie	
Arturia	Modular V3	Preset -> Factory -> Keys -> Classic Synth Keys	Key Follow	
Arturia	Modular V3	Preset -> Factory -> Keys -> Classic Synth Keys	Modweel Org	
Arturia	Modular V3	Preset -> Factory -> Keys -> Classic Synth Keys	Ongaku Pads	
Arturia	Modular V3	Preset -> Factory -> Keys -> Classic Synth Keys	Orga Lupo	
Arturia	Modular V3	Preset -> Factory -> Keys -> Classic Synth Keys	Pian Ish	
Arturia	Modular V3	Preset -> Factory -> Keys -> Classic Synth Keys	Piano Fender	
