Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	Strings: AKAI, SampleCell			
(Click the cell, and click the	Percussion+: AKAI, Roland (WIP), SampleCell			
hyperlink that comes up.)	Keys & Guitars: AKAI, SampleCell			
	Brass & Winds: AKAI, SampleCell			
				
				
to-do: add cd 1 to percussion+ roland, find & add more versions, add more products				
Synclavier Sampler Library Vol. 1 - Strings				
AKAI		(Released: July 1994 or before)		
ILIO	Synclavier Strings	Partition A -> 001   6.1 MB -> PROGRAM	HARP ARPS 1	
ILIO	Synclavier Strings	Partition A -> 001   6.1 MB -> SAMPLE	HARP A#X ARP	
ILIO	Synclavier Strings	Partition A -> 001   6.1 MB -> SAMPLE	HARP ANX ARP	
ILIO	Synclavier Strings	Partition A -> 001   6.1 MB -> SAMPLE	HARP BNX ARP	
ILIO	Synclavier Strings	Partition A -> 001   6.1 MB -> SAMPLE	HARP BWT ARP	
ILIO	Synclavier Strings	Partition A -> 001   6.1 MB -> SAMPLE	HARP DNX ARP	
ILIO	Synclavier Strings	Partition A -> 001   6.1 MB -> SAMPLE	HARP ENX ARP	
ILIO	Synclavier Strings	Partition A -> 001   6.1 MB -> SAMPLE	HARP F#X ARP	
ILIO	Synclavier Strings	Partition A -> 001   6.1 MB -> SAMPLE	HARP FNX ARP	
ILIO	Synclavier Strings	Partition A -> 001   6.1 MB -> SAMPLE	HARP G#X ARP	
ILIO	Synclavier Strings	Partition A -> 001   6.1 MB -> SAMPLE	HARP GNX ARP	
ILIO	Synclavier Strings	Partition A -> 002   5.0 MB -> PROGRAM	HARP ARPS 2	
ILIO	Synclavier Strings	Partition A -> 002   5.0 MB -> SAMPLE	HARP A#X ARP	
ILIO	Synclavier Strings	Partition A -> 002   5.0 MB -> SAMPLE	HARP ANX ARP	
ILIO	Synclavier Strings	Partition A -> 002   5.0 MB -> SAMPLE	HARP BNX ARP	
ILIO	Synclavier Strings	Partition A -> 002   5.0 MB -> SAMPLE	HARP DNX ARP	
ILIO	Synclavier Strings	Partition A -> 002   5.0 MB -> SAMPLE	HARP ENX ARP	
ILIO	Synclavier Strings	Partition A -> 002   5.0 MB -> SAMPLE	HARP F#X ARP	
ILIO	Synclavier Strings	Partition A -> 002   5.0 MB -> SAMPLE	HARP FNX ARP	
ILIO	Synclavier Strings	Partition A -> 002   5.0 MB -> SAMPLE	HARP GNX ARP	
ILIO	Synclavier Strings	Partition A -> 003   0.8 MB -> PROGRAM	HARP ARP A	
ILIO	Synclavier Strings	Partition A -> 003   0.8 MB -> SAMPLE	HARP ANX ARP	
ILIO	Synclavier Strings	Partition A -> 004   0.5 MB -> PROGRAM	HARP ARP A#	
ILIO	Synclavier Strings	Partition A -> 004   0.5 MB -> SAMPLE	HARP A#X ARP	
ILIO	Synclavier Strings	Partition A -> 005   0.8 MB -> PROGRAM	HARP ARP B	
ILIO	Synclavier Strings	Partition A -> 005   0.8 MB -> SAMPLE	HARP BNX ARP	
ILIO	Synclavier Strings	Partition A -> 006   0.5 MB -> PROGRAM	HARP ARP B W	
ILIO	Synclavier Strings	Partition A -> 006   0.5 MB -> SAMPLE	HARP BWT ARP	
ILIO	Synclavier Strings	Partition A -> 007   0.8 MB -> PROGRAM	HARP ARP D	
ILIO	Synclavier Strings	Partition A -> 007   0.8 MB -> SAMPLE	HARP DNX ARP	
ILIO	Synclavier Strings	Partition A -> 008   0.6 MB -> PROGRAM	HARP ARP E	
ILIO	Synclavier Strings	Partition A -> 008   0.6 MB -> SAMPLE	HARP ENX ARP	
ILIO	Synclavier Strings	Partition A -> 009   0.5 MB -> PROGRAM	HARP ARP F	
ILIO	Synclavier Strings	Partition A -> 009   0.5 MB -> SAMPLE	HARP FNX ARP	
ILIO	Synclavier Strings	Partition A -> 010   0.6 MB -> PROGRAM	HARP ARP F#	
ILIO	Synclavier Strings	Partition A -> 010   0.6 MB -> SAMPLE	HARP F#X ARP	
ILIO	Synclavier Strings	Partition A -> 011   0.6 MB -> PROGRAM	HARP ARP G	
ILIO	Synclavier Strings	Partition A -> 011   0.6 MB -> SAMPLE	HARP GNX ARP	
ILIO	Synclavier Strings	Partition A -> 012   0.6 MB -> PROGRAM	HARP ARP G#	
ILIO	Synclavier Strings	Partition A -> 012   0.6 MB -> SAMPLE	HARP G#X ARP	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> PROGRAM	HARP SUS 1	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP AN3 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP AN4 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP BN2 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP BN4 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP CN2 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP CN4 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP CN5 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP DN3 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP EN2 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP EN3 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP EN4 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP EN5 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP FN2 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP GN2 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP GN3 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP GN4 SUS	
ILIO	Synclavier Strings	Partition A -> 013  10.5 MB -> SAMPLE	HARP GN5 SUS	
ILIO	Synclavier Strings	Partition A -> 014   5.5 MB -> PROGRAM	HARP SUS 2	
ILIO	Synclavier Strings	Partition A -> 014   5.5 MB -> SAMPLE	HARP BN2 SUS	
ILIO	Synclavier Strings	Partition A -> 014   5.5 MB -> SAMPLE	HARP BN4 SUS	
ILIO	Synclavier Strings	Partition A -> 014   5.5 MB -> SAMPLE	HARP CN2 SUS	
ILIO	Synclavier Strings	Partition A -> 014   5.5 MB -> SAMPLE	HARP EN3 SUS	
ILIO	Synclavier Strings	Partition A -> 014   5.5 MB -> SAMPLE	HARP EN4 SUS	
ILIO	Synclavier Strings	Partition A -> 014   5.5 MB -> SAMPLE	HARP FN2 SUS	
ILIO	Synclavier Strings	Partition A -> 014   5.5 MB -> SAMPLE	HARP GN3 SUS	
ILIO	Synclavier Strings	Partition A -> 014   5.5 MB -> SAMPLE	HARP GN4 SUS	
ILIO	Synclavier Strings	Partition A -> 014   5.5 MB -> SAMPLE	HARP GN5 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> PROGRAM	HARP.SUS 1	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP AN3 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP AN4 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP BN2 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP BN4 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP CN2 S.1	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP CN4 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP CN5 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP DN3 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP EN2 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP EN3 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP EN4 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP EN5 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP FN2 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP GN2 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP GN3 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP GN4 SUS	
ILIO	Synclavier Strings	Partition A -> 015   4.6 MB -> SAMPLE	HARP GN5 SUS	
ILIO	Synclavier Strings	Partition A -> 016   2.4 MB -> PROGRAM	HARP.SUS 2	
ILIO	Synclavier Strings	Partition A -> 016   2.4 MB -> SAMPLE	HARP BN2 SUS	
ILIO	Synclavier Strings	Partition A -> 016   2.4 MB -> SAMPLE	HARP BN4 SUS	
ILIO	Synclavier Strings	Partition A -> 016   2.4 MB -> SAMPLE	HARP CN2 S.1	
ILIO	Synclavier Strings	Partition A -> 016   2.4 MB -> SAMPLE	HARP EN3 SUS	
ILIO	Synclavier Strings	Partition A -> 016   2.4 MB -> SAMPLE	HARP EN4 SUS	
ILIO	Synclavier Strings	Partition A -> 016   2.4 MB -> SAMPLE	HARP FN2 SUS	
ILIO	Synclavier Strings	Partition A -> 016   2.4 MB -> SAMPLE	HARP GN3 SUS	
ILIO	Synclavier Strings	Partition A -> 016   2.4 MB -> SAMPLE	HARP GN4 SUS	
ILIO	Synclavier Strings	Partition A -> 016   2.4 MB -> SAMPLE	HARP GN5 SUS	
ILIO	Synclavier Strings	Partition A -> 017   1.2 MB -> PROGRAM	HARP.SUS 3	
ILIO	Synclavier Strings	Partition A -> 017   1.2 MB -> SAMPLE	HARP BN2 SUS	
ILIO	Synclavier Strings	Partition A -> 017   1.2 MB -> SAMPLE	HARP FN2 SUS	
ILIO	Synclavier Strings	Partition A -> 017   1.2 MB -> SAMPLE	HARP GN3 SUS	
ILIO	Synclavier Strings	Partition A -> 017   1.2 MB -> SAMPLE	HARP GN4 SUS	
ILIO	Synclavier Strings	Partition A -> 017   1.2 MB -> SAMPLE	HARP GN5 SUS	
ILIO	Synclavier Strings	Partition A -> 018   8.3 MB -> PROGRAM	BASS PIZZ 1	
ILIO	Synclavier Strings	Partition A -> 018   8.3 MB -> SAMPLE	DBL BASS A#2	
ILIO	Synclavier Strings	Partition A -> 018   8.3 MB -> SAMPLE	DBL BASS A.1	
ILIO	Synclavier Strings	Partition A -> 018   8.3 MB -> SAMPLE	DBL BASS AN3	
ILIO	Synclavier Strings	Partition A -> 018   8.3 MB -> SAMPLE	DBL BASS BN1	
ILIO	Synclavier Strings	Partition A -> 018   8.3 MB -> SAMPLE	DBL BASS C#2	
ILIO	Synclavier Strings	Partition A -> 018   8.3 MB -> SAMPLE	DBL BASS C.1	
ILIO	Synclavier Strings	Partition A -> 018   8.3 MB -> SAMPLE	DBL BASS CN1	
ILIO	Synclavier Strings	Partition A -> 018   8.3 MB -> SAMPLE	DBL BASS D#3	
ILIO	Synclavier Strings	Partition A -> 018   8.3 MB -> SAMPLE	DBL BASS D.1	
ILIO	Synclavier Strings	Partition A -> 018   8.3 MB -> SAMPLE	DBL BASS EN1	
