Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	Alchemy	Jam Pack 1		
(Click the cell, and click the	EFM1: Logic 7, Logic 8 & 9	Jam Pack 2: Remix Tools		
hyperlink that comes up.)	ES E: Logic 5, Logic 7, Logic 8 & 9	Jam Pack 3: Rhythm Section		
	ES M: Logic 5, Logic 7, Logic 8 & 9	Jam Pack 4: Symphony Orchestra		
	ES P: Logic 5, Logic 7, Logic 8 & 9	Jam Pack 5: World Music		
	ES1: Logic 5, Logic 7, Logic 8 & 9	Jam Pack Voices		
	ES2: Logic 5, Logic 7, Logic 8 & 9	KlopfGeist: Logic 5, Logic 7, Logic 8 & 9		
	EVB3: Logic 5, Logic 7, Logic 8, Logic 9	Logic Pro 7 / Logic Pro 8 / Logic Pro 9		
	EVD6: Logic 5, Logic 7, Logic 8 & 9	Apple Loops for GarageBand: Logic 7, Logic 9, Logic 11		
	EVOC 20 PS: Logic 5, Logic 7, Logic 8 & 9	Sculpture: Logic 7, Logic 8 & 9		
	EVP88: Logic 5, Logic 7, Logic 8 & 9	Ultrabeat: Logic 7, Logic 8, Logic 9		
	EXS24: Logic 7, Logic 8 & 9			
				
				
to-do: fill out jam pack instruments, add more logic versions, add more apple loops				
Alchemy				
Logic Pro 11		(Released: May 13, 2024)		
Apple	Alchemy		#default	
Apple	Alchemy	8-Bit Legends -> Arpeggiated	8-Bit Memories	
Apple	Alchemy	8-Bit Legends -> Arpeggiated	Adventures In Circuitry	
Apple	Alchemy	8-Bit Legends -> Arpeggiated	Arp Adventure	
Apple	Alchemy	8-Bit Legends -> Arpeggiated	Crushed Arp	
Apple	Alchemy	8-Bit Legends -> Arpeggiated	Elixir of Life	
Apple	Alchemy	8-Bit Legends -> Arpeggiated	Enchanted Lands	
Apple	Alchemy	8-Bit Legends -> Arpeggiated	Epic Journey	
Apple	Alchemy	8-Bit Legends -> Arpeggiated	Excitable Circuits	
Apple	Alchemy	8-Bit Legends -> Arpeggiated	Glass Arp	
Apple	Alchemy	8-Bit Legends -> Arpeggiated	Refresh Rate	
Apple	Alchemy	8-Bit Legends -> Bass	8-Bit Grit	
Apple	Alchemy	8-Bit Legends -> Bass	Byte Bass	
Apple	Alchemy	8-Bit Legends -> Bass	Chipper Bass	
Apple	Alchemy	8-Bit Legends -> Bass	Deep FM Thump	
Apple	Alchemy	8-Bit Legends -> Bass	Digital Dust	
Apple	Alchemy	8-Bit Legends -> Bass	Punchy Alternating Bass	
Apple	Alchemy	8-Bit Legends -> Bass	Solid Ground	
Apple	Alchemy	8-Bit Legends -> Bass	Spherical Bass	
Apple	Alchemy	8-Bit Legends -> Keys	Dreams and Visions	
Apple	Alchemy	8-Bit Legends -> Keys	Low Res Piano	
Apple	Alchemy	8-Bit Legends -> Keys	Pixel Dust	
Apple	Alchemy	8-Bit Legends -> Leads	A Simpler Time	
Apple	Alchemy	8-Bit Legends -> Leads	Bleepy Lead	
Apple	Alchemy	8-Bit Legends -> Leads	Blip Fields	
Apple	Alchemy	8-Bit Legends -> Leads	Buzzy Waves	
Apple	Alchemy	8-Bit Legends -> Leads	Cathode Rays	
Apple	Alchemy	8-Bit Legends -> Leads	Coin Operated	
Apple	Alchemy	8-Bit Legends -> Leads	Crushed Crystals	
Apple	Alchemy	8-Bit Legends -> Leads	Handheld Lead Brass	
Apple	Alchemy	8-Bit Legends -> Leads	Handheld Vowels	
Apple	Alchemy	8-Bit Legends -> Leads	Lo-Fi Fuzz	
Apple	Alchemy	8-Bit Legends -> Leads	Low Bit Lead	
Apple	Alchemy	8-Bit Legends -> Leads	Ready Player Lead	
Apple	Alchemy	8-Bit Legends -> Leads	Retro Robotics	
Apple	Alchemy	8-Bit Legends -> Leads	Starlight Dreams	
Apple	Alchemy	8-Bit Legends -> Leads	Starting Line Lead	
Apple	Alchemy	8-Bit Legends -> Pads	Cubist Waves	
Apple	Alchemy	8-Bit Legends -> Pads	Data Streams Pad	
Apple	Alchemy	8-Bit Legends -> Pads	Digital Dreamstate	
Apple	Alchemy	8-Bit Legends -> Pads	Lone Pad	
Apple	Alchemy	8-Bit Legends -> Pads	Lonely Voyage	
Apple	Alchemy	8-Bit Legends -> Pads	Mirror Pad	
Apple	Alchemy	8-Bit Legends -> Pads	Pixel Zapper	
Apple	Alchemy	8-Bit Legends -> Pads	Shifting Pixels	
Apple	Alchemy	8-Bit Legends -> Pads	Voice Box	
Apple	Alchemy	8-Bit Legends -> Rhythmic	Finger On The Pulse	
Apple	Alchemy	8-Bit Legends -> Rhythmic	Power Up	
Apple	Alchemy	8-Bit Legends -> Rhythmic	Pulsed Pad	
Apple	Alchemy	8-Bit Legends -> Rhythmic	Vintage Vox	
Apple	Alchemy	8-Bit Legends -> Sound Effects	Arcade Incident	
Apple	Alchemy	8-Bit Legends -> Sound Effects	Boss Battle	
Apple	Alchemy	8-Bit Legends -> Sound Effects	Button Masher	
Apple	Alchemy	8-Bit Legends -> Sound Effects	Game Over	
Apple	Alchemy	8-Bit Legends -> Sound Effects	Level Up	
Apple	Alchemy	8-Bit Legends -> Sound Effects	Noise Crush	
Apple	Alchemy	8-Bit Legends -> Sound Effects	Sparks and Sparkles	
Apple	Alchemy	8-Bit Legends -> Soundscapes	Space Station Escape	
Apple	Alchemy	8-Bit Legends -> Synth	Blockhead	
Apple	Alchemy	8-Bit Legends -> Synth	Decaying Circuit	
Apple	Alchemy	8-Bit Legends -> Synth	Fantasy Echoes	
Apple	Alchemy	8-Bit Legends -> Synth	Gold Coins	
Apple	Alchemy	8-Bit Legends -> Synth	Link to the Past	
Apple	Alchemy	8-Bit Legends -> Synth	Modulated Madness	
Apple	Alchemy	8-Bit Legends -> Synth	Numerical Locution	
Apple	Alchemy	8-Bit Legends -> Synth	Pixel EP	
Apple	Alchemy	8-Bit Legends -> Synth	Reign of the Sprites	
Apple	Alchemy	8-Bit Legends -> Synth	Sad Story	
Apple	Alchemy	8-Bit Legends -> Synth	Shimmering Glass	
Apple	Alchemy	8-Bit Legends -> Synth	Treasure Hunt	
Apple	Alchemy	8-Bit Legends -> Synth	Woodland Adventures	
Apple	Alchemy	Alpha Waves -> Arpeggiated	Blinking Lights	
Apple	Alchemy	Alpha Waves -> Arpeggiated	Clockwork Melodies	
Apple	Alchemy	Alpha Waves -> Arpeggiated	Constellation Map	
Apple	Alchemy	Alpha Waves -> Arpeggiated	Dew Drops	
Apple	Alchemy	Alpha Waves -> Arpeggiated	Glow Worms	
Apple	Alchemy	Alpha Waves -> Arpeggiated	Icy Caverns	
Apple	Alchemy	Alpha Waves -> Arpeggiated	Moonlight Glimmer	
Apple	Alchemy	Alpha Waves -> Arpeggiated	Polymetric Structures	
Apple	Alchemy	Alpha Waves -> Arpeggiated	Sleep Pulse	
Apple	Alchemy	Alpha Waves -> Arpeggiated	Star Arp	
Apple	Alchemy	Alpha Waves -> Bass	Warm 70s Bass	
Apple	Alchemy	Alpha Waves -> Guitars	Dreamy Air Guitar	
Apple	Alchemy	Alpha Waves -> Guitars	Mountain Rain	
Apple	Alchemy	Alpha Waves -> Guitars	Sparkling Fireflies	
Apple	Alchemy	Alpha Waves -> Guitars	Warped Pluck	
Apple	Alchemy	Alpha Waves -> Keys	Clouds of Mercury	
Apple	Alchemy	Alpha Waves -> Keys	Curious Hammers	
Apple	Alchemy	Alpha Waves -> Keys	Soft Keys	
Apple	Alchemy	Alpha Waves -> Keys	Summer Tines	
Apple	Alchemy	Alpha Waves -> Mallets	Charm Bells	
Apple	Alchemy	Alpha Waves -> Mallets	Dreamy Dulcet Bells	
Apple	Alchemy	Alpha Waves -> Mallets	Ethereal Bells	
Apple	Alchemy	Alpha Waves -> Organs	Warm Winter Day	
Apple	Alchemy	Alpha Waves -> Pads	Aurora Waves	
Apple	Alchemy	Alpha Waves -> Pads	Beyond Deep Skies	
Apple	Alchemy	Alpha Waves -> Pads	Cinematic Suspense	
Apple	Alchemy	Alpha Waves -> Pads	Crystalline Structures	
Apple	Alchemy	Alpha Waves -> Pads	Distant Memories	
Apple	Alchemy	Alpha Waves -> Pads	Endless Stratosphere	
Apple	Alchemy	Alpha Waves -> Pads	Final Twilight	
Apple	Alchemy	Alpha Waves -> Pads	Hexagon Space	
Apple	Alchemy	Alpha Waves -> Pads	Lo-Fi Voices	
Apple	Alchemy	Alpha Waves -> Pads	Long Forgotten	
Apple	Alchemy	Alpha Waves -> Pads	Lustrous Nightfall	
Apple	Alchemy	Alpha Waves -> Pads	Slow Breaths	
Apple	Alchemy	Alpha Waves -> Pads	Vintage Dreamscape	
Apple	Alchemy	Alpha Waves -> Pads	Warm Flutters	
Apple	Alchemy	Alpha Waves -> Rhythmic	Carbon Particles	
Apple	Alchemy	Alpha Waves -> Rhythmic	Mystic Timepiece	
Apple	Alchemy	Alpha Waves -> Sound Effects	Texture Machine	
Apple	Alchemy	Alpha Waves -> Sound Effects	Thunderous Ambience	
Apple	Alchemy	Alpha Waves -> Soundscapes	Adrift In The Void	
Apple	Alchemy	Alpha Waves -> Soundscapes	After The Rain	
Apple	Alchemy	Alpha Waves -> Soundscapes	Arctic Breeze	
Apple	Alchemy	Alpha Waves -> Soundscapes	Atmosphere At Dusk	
Apple	Alchemy	Alpha Waves -> Soundscapes	Crystal Spheres	
Apple	Alchemy	Alpha Waves -> Soundscapes	Dark Choral Soundscape	
Apple	Alchemy	Alpha Waves -> Soundscapes	Enchanted Soundscape	
Apple	Alchemy	Alpha Waves -> Soundscapes	Glacial Forms	
Apple	Alchemy	Alpha Waves -> Soundscapes	Morning Meditation	
Apple	Alchemy	Alpha Waves -> Soundscapes	Rapid Eye Movement	
Apple	Alchemy	Alpha Waves -> Soundscapes	Warm Dust	
Apple	Alchemy	Alpha Waves -> Soundscapes	Warm Rain	
Apple	Alchemy	Alpha Waves -> Strings	Dusty Strings	
Apple	Alchemy	Alpha Waves -> Strings	Snow Drift	
Apple	Alchemy	Alpha Waves -> Synth	Distant Harp Echoes	
Apple	Alchemy	Alpha Waves -> Synth	Glitter Noise	
Apple	Alchemy	Alpha Waves -> Synth	Ice Blinks	
Apple	Alchemy	Alpha Waves -> Synth	Repetition of Thought	
Apple	Alchemy	Alpha Waves -> Synth	Vintage Pluck	
Apple	Alchemy	Atmospheric -> Arpeggiated	Afterthought	
Apple	Alchemy	Atmospheric -> Arpeggiated	Another Day	
Apple	Alchemy	Atmospheric -> Arpeggiated	Avatar	
Apple	Alchemy	Atmospheric -> Arpeggiated	Bellatrix	
Apple	Alchemy	Atmospheric -> Arpeggiated	Circuit Room	
Apple	Alchemy	Atmospheric -> Arpeggiated	Dali et Bleu	
Apple	Alchemy	Atmospheric -> Arpeggiated	Greet the Dawn	
Apple	Alchemy	Atmospheric -> Arpeggiated	Interlude	
Apple	Alchemy	Atmospheric -> Arpeggiated	Linear Dimension	
Apple	Alchemy	Atmospheric -> Arpeggiated	Single Digit Fingerpicking	
Apple	Alchemy	Atmospheric -> Arpeggiated	Single Digit Melody	
Apple	Alchemy	Atmospheric -> Arpeggiated	Sonic Shelter	
Apple	Alchemy	Atmospheric -> Arpeggiated	Star Dome	
Apple	Alchemy	Atmospheric -> Arpeggiated	Stereo Delight	
Apple	Alchemy	Atmospheric -> Arpeggiated	Terri Tory	
Apple	Alchemy	Atmospheric -> Arpeggiated	Thoughts in Reverse	
Apple	Alchemy	Atmospheric -> Pads	1940s Choir	
Apple	Alchemy	Atmospheric -> Pads	70s Space Pad	
Apple	Alchemy	Atmospheric -> Pads	Ancient Traveller	
Apple	Alchemy	Atmospheric -> Pads	Angel	
