Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	Kleptomania: CDDA, CD-ROM, Modern (WAV)			
(Click the cell, and click the	Skip to my Loops: CDDA, CD-ROM, Modern (WAV)			
hyperlink that comes up.)	Megabass REMIX!: CDDA, Modern (WAV)			
	JJ Jeczalik's Art of Sampling: CDDA, Modern (WAV)			
	REMIX! II: CDDA, Modern (WAV)			
	160dB: CDDA, Modern (WAV)			
	260dB: CDDA, Modern (WAV)			
	Kick-Ass Brass!: EXS24			
				
				
to-do: add timestamps to kleptomania cdda, add more products				
Coldcut - Kleptomania!				
CDDA		(Released: February 1992)		
AMG & Hit Music	Coldcut - Kleptomania!	Track 2 - Loops Heavy -> Sample 1	BT Stomp - 122 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 2 - Loops Heavy -> Sample 2	Double Swing - 110 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 2 - Loops Heavy -> Sample 3	Bounce - 111 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 2 - Loops Heavy -> Sample 4	Fast Bounce - 120 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 2 - Loops Heavy -> Sample 5	The Clap - 98 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 2 - Loops Heavy -> Sample 6	Dangerous - 109 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 2 - Loops Heavy -> Sample 7	Posse - 127 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 2 - Loops Heavy -> Sample 8	Victory - 98 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 2 - Loops Heavy -> Sample 9	Confess - 95 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 2 - Loops Heavy -> Sample 10	Eye - 113 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 3 - Loops Heavy -> Sample 1	Four-Two - 108 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 3 - Loops Heavy -> Sample 2	Rolliton - 99 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 3 - Loops Heavy -> Sample 3	Hardlove - 97 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 3 - Loops Heavy -> Sample 4	Dominate - 103 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 3 - Loops Heavy -> Sample 5	Hooligan - 122 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 3 - Loops Heavy -> Sample 6	Thumpin - 109 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 3 - Loops Heavy -> Sample 7	Squeezed - 111 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 4 - Loops Various -> Sample 1	Bell Stomp - 124 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 4 - Loops Various -> Sample 2	Gated House - 122 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 4 - Loops Various -> Sample 3	Dry Drummer - 128 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 4 - Loops Various -> Sample 4	Clanker - 113 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 4 - Loops Various -> Sample 5	The FD - 106 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 4 - Loops Various -> Sample 6	Sidestick - 112 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 4 - Loops Various -> Sample 7	Fast Brake - 127 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 4 - Loops Various -> Sample 8	Fast Stick - 128 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 4 - Loops Various -> Sample 9	More Stick - 128 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 5 - Loops Various -> Sample 1	Slow Clank - 106 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 5 - Loops Various -> Sample 2	Sort of S2s - 95 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 5 - Loops Various -> Sample 3	Fallnover - 101 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 5 - Loops Various -> Sample 4	Huslinsini - 118 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 5 - Loops Various -> Sample 5	Eye Roll 1 - 85 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 5 - Loops Various -> Sample 6	Like Funky - 96 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 5 - Loops Various -> Sample 7	Crash Stomp - 122 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 6 - Loops Various -> Sample 1	Fast Faze - 121 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 6 - Loops Various -> Sample 2	Nelzdelit - 115 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 6 - Loops Various -> Sample 3	SOS 2S2 - 103 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 6 - Loops Various -> Sample 4	Gattabrk - 100 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 6 - Loops Various -> Sample 5	Slowlectro - 91 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 6 - Loops Various -> Sample 6	Nice Drop - 98 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 6 - Loops Various -> Sample 7	Brutal Hat - 100 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 6 - Loops Various -> Sample 8	Git + Brake - 93 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 7 - Vox Loops -> Sample 1	Breath - 99 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 7 - Vox Loops -> Sample 2	Hooli 2 129 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 7 - Vox Loops -> Sample 3	Manic Acid 148 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 8 - Inst Loops -> Sample 1	Electro 124 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 8 - Inst Loops -> Sample 2	Workinwah 133 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 8 - Inst Loops -> Sample 3	Redhed 109 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 8 - Inst Loops -> Sample 4	Space Bell 124 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 9 - Weird Loops -> Sample 1	Gogo Funk - 113 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 9 - Weird Loops -> Sample 2	Old Timer - 125 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 9 - Weird Loops -> Sample 3	Hooli 3 - 127 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 9 - Weird Loops -> Sample 4	Planet K - 130 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 9 - Weird Loops -> Sample 5	Syn + Bell - 131 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 9 - Weird Loops -> Sample 6	Tribal 1 - 130 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 9 - Weird Loops -> Sample 7	Clok Box - 95 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 9 - Weird Loops -> Sample 8	Reverse 1 - 108 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 9 - Weird Loops -> Sample 9	Hed Dub - 126 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 9 - Weird Loops -> Sample 10	Drum + Conga - 98 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 9 - Weird Loops -> Sample 11	Bubblysin - 123 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 9 - Weird Loops -> Sample 12	Mysticism - 98 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 10 - Percussion Loops 1 -> Sample 1	Poppin Bel - 101 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 10 - Percussion Loops 1 -> Sample 2	Afro 1 - 133 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 10 - Percussion Loops 1 -> Sample 3	Strt2Perc - 113 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 10 - Percussion Loops 1 -> Sample 4	Fast Conga - 134 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 10 - Percussion Loops 1 -> Sample 5	Slap Conga - 142 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 10 - Percussion Loops 1 -> Sample 6	Low Conga - 129 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 10 - Percussion Loops 1 -> Sample 7	Dullskull - 111 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 10 - Percussion Loops 1 -> Sample 8	Afro Top - 120 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 10 - Percussion Loops 1 -> Sample 9	Afro 2 - 118 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 10 - Percussion Loops 1 -> Sample 10	Bell + Rim - 105 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 11 - Percussion Loops 1 -> Sample 1	Conga 5 - 105 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 11 - Percussion Loops 1 -> Sample 2	Conga 4 - 105 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 11 - Percussion Loops 1 -> Sample 3	Conga 3 - 105 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 11 - Percussion Loops 1 -> Sample 4	Conga 2 - 105 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 11 - Percussion Loops 1 -> Sample 5	Conga 1 - 105 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 11 - Percussion Loops 1 -> Sample 6	Punchin - 105 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 11 - Percussion Loops 1 -> Sample 7	Little Bell - 105 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 11 - Percussion Loops 1 -> Sample 8	House Perc - 125 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 11 - Percussion Loops 1 -> Sample 9	Latinny - 97 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 11 - Percussion Loops 1 -> Sample 10	Conga 6 - 122 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 11 - Percussion Loops 1 -> Sample 11	Sedshake - 97 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 11 - Percussion Loops 1 -> Sample 12	Hunky Conga - 94 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 12 - Hed Loops -> Sample 1	None Hed Loop 1-4	
AMG & Hit Music	Coldcut - Kleptomania!	Track 12 - Hed Loops -> Sample 2	Lectrostupid	
AMG & Hit Music	Coldcut - Kleptomania!	Track 12 - Hed Loops -> Sample 3	Throp 1 - 125 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 12 - Hed Loops -> Sample 4	Throp 2 - 129 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 13 - Hat Loops -> Sample 1	Techno Hat - 128 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 13 - Hat Loops -> Sample 2	Party Hat - 133 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 13 - Hat Loops -> Sample 3	Baseslurp - 133 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 13 - Hat Loops -> Sample 4	Stamp it out - 98 BPM	
AMG & Hit Music	Coldcut - Kleptomania!	Track 14 - Fills & Rolls -> Sample 1	Dolly Roll	
AMG & Hit Music	Coldcut - Kleptomania!	Track 14 - Fills & Rolls -> Sample 2	Rap Roll	
AMG & Hit Music	Coldcut - Kleptomania!	Track 14 - Fills & Rolls -> Sample 3	Gean Fill	
