Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	Ableton Live: 10, 11, 12			
(Click the cell, and click the	Chop and Swing			
hyperlink that comes up.)	Skitter and Step			
	Drive and Glow			
	Punch and Tilt			
	Glitch and Wash			
	Build and Drop			
				
				
to-do: Various packs, multisample instruments(?), renamed sources/paths, maybe Live 4-9				
Ableton Live				
Ableton Live 10		(Released: February 6, 2018)		
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Das Funk	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Dual Osc1 Wow Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Dual Osc2 Rubber Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Dual Osc3 Buzz Octaves Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Dual Osc4 Plastic Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Dual Osc5 Reso Noise Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Dual Osc6 Vibrato Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Dual Osc7 Sample & Hold Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Muted Bass1 Dark	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Muted Bass2 Wow	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Percussive SQU Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Plucked1 Buzzy Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Plucked2 Pure Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Reso Sweep Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Rhythmic Octaves Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Saw1 Reso Thin Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Saw2 Reso Wet Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Saw3 Pure Muted Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Saw4 Pure Buzzy Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Saw5 Pure Wow Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Saw6 Release Filter Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Saw7 Sub Complex Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Saw8 Slow Sweep Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Saw9 Buzz Complex Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Short1 Noise Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Short2 Plucked Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Smooth SQU Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Square1 Dual Muted Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Square2 Dual Reso Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Bass	Square3 Pure Bass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Brass	Ensemble Brass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Brass	Horn1 Deep Mono Brass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Brass	Horn2 Hollow Brass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Brass	Horn3 Reso Sync Brass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Brass	Horn4 Reso Pure Brass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Brass	Mellow Notch Brass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Brass	Saw Pure Brass	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Coptor	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Games1 Missiles	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Games2 Scurry	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Games3 S&H	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Games4 Scurry	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Games5 Shutter	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Gargle	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Little Noise	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Movie Pad	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Overtones	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Reso Sweep	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Rhythmic Iron	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Ringtone	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Submarine	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Wind Noise	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Effects	Zap	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Guitar & Plucked	C Drone	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Guitar & Plucked	Muted Noise	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Guitar & Plucked	Muted Reso	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Guitar & Plucked	Tines	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Accordion	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Calliope	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Dual Osc	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Fifths Sweep	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Muted1 Pure	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Muted2 S&H	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Organ1 Old Movie	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Organ2 Church Slow	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Organ3 Octaves Slow	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Organ4 Percussive	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Organ5 Vibrato	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Organ6 Long Release	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Reso Thin	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Soft Morning	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Piano & Keys	Tremolo Tines	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Analog Line	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Detune1 Reso Female Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Detune2 Sync Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Dual Osc1 Detuned Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Dual Osc2 Pure Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Dual Osc3 Buzz Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Dual Osc4  Muted Sweep Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Dual Osc5 Sync Bright Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Dual Osc6 Elegant Thin Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	FatEric	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Fourths Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Metalic Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Noise Wind Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Pan Pipes Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Pluck Slow S&H Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Saw1 Detune Sync Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Saw10 Thin Reso Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Saw2 Thin Vibrato Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Saw3 Elegant Thick Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Saw4 Reso Simple Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Saw5 Thin Pure Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Saw6 Pure Tremolo Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Saw7 Thin Sync Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Saw8 Detune Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Saw9 Reso Detune Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Square 80s Over	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Square1 Pure Nasal Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Square2 Simple Tubular Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Square3 Sync Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Square4 Reso Nasal Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Sweep Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Sync1 Reso Sweep Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Sync2 Hollow Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Lead	Wide Lead	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Misc	Noise Bleep	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Misc	Saw Bleep	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Misc	Square Bleep	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Pad	5ths Vocoder Pad	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Pad	Bright1 Buzz Pad	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Pad	Bright2 Reso Noise Pad	
Ableton	Live 10 Core Library	Devices -> Instruments -> Analog -> Synth Pad	Bright3 Reso Sweep Pad	
