Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	AXÉ: CDDA, WAV			
(Click the cell, and click the	GrooveMaker - Dancity: 1.1			
hyperlink that comes up.)	GrooveMaker - Drumbasstic			
	GrooveMaker - Contaminated			
	GrooveMaker - Teknostorm			
	GrooveMaker - House Party			
	GrooveMaker - Magnetic			
	GrooveMaker - Stun			
	GrooveMaker - Trance Grid			
	SampleTank: LE, DJ, L, XL			
	SampleTank 2: XL			
	SampleTank 3			
	SampleTank 4 / MAX			
	SampleTron			
				
				
to-do: add samples to axé cdda, add SampleTank 4 MAX and Sonik Synth 2, add multis for SampleTank and SampleTank 2				
AXÉ - Brazilian Percussion				
CDDA		(Released: 1996)		
IK Multimedia	AXÉ - Brazilian Percussion	Track 1 - Axè Promo		
IK Multimedia	AXÉ - Brazilian Percussion	Track 2 - GrooveLoop1		
IK Multimedia	AXÉ - Brazilian Percussion	Track 3 - GrooveLoop2		
IK Multimedia	AXÉ - Brazilian Percussion	Track 4 - GrooveLoop3		
IK Multimedia	AXÉ - Brazilian Percussion	Track 5 - GrooveLoop4		
IK Multimedia	AXÉ - Brazilian Percussion	Track 6 - GrooveLoop5		
IK Multimedia	AXÉ - Brazilian Percussion	Track 7 - GrooveLoop6		
IK Multimedia	AXÉ - Brazilian Percussion	Track 8 - GrooveLoop7		
IK Multimedia	AXÉ - Brazilian Percussion	Track 9 - Afoxe 70 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 10 - Afoxe 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 11 - Agogo 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 12 - Agogo 140 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 13 - Agogo Samba School		
IK Multimedia	AXÉ - Brazilian Percussion	Track 14 - Apito 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 15 - Berimbau 75 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 16 - Berimbau 80 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 17 - Berimbau 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 18 - Congas 60 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 19 - Congas 90 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 20 - Congas 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 21 - Congas 140 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 22 - Congas Fills 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 23 - Congas Fills 140 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 24 - Cuica 80 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 25 - Cuica 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 26 - Cuica 140 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 27 - Ganza 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 28 - Metal RecoReco 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 29 - Pandeiru 75 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 30 - Pandeiru 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 31 - Pandeiru 140 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 32 - Repenique 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 33 - Repenique 140 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 34 - Repenique 160 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 35 - Sino 85 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 36 - Sino 90 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 37 - Sino 145 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 38 - Sino Samba School 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 39 - Surdo + Repenique 140 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 40 - Surdo + Repenique 160 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 41 - Surdo + Snare 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 42 - Surdo + Snare 140 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 43 - Surdo + Snare 160 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 44 - StickCongas Samba School 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 45 - Stick Congas 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 46 - Stick Congas 150 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 47 - Surdo Fills		
IK Multimedia	AXÉ - Brazilian Percussion	Track 48 - Surdo 100 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 49 - Surdo 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 50 - Surdo 140 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 51 - Surdo Samba School 120bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 52 - Tamborim 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 53 - Tamborim 140 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 54 - Tamborim Samba School 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 55 - TanTa 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 56 - VibraSlap		
IK Multimedia	AXÉ - Brazilian Percussion	Track 57 - Vocals 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 58 - Vocals 140 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 59 - Wood RecoReco Samba School 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 60 - Wood RecoReco 120 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 61 - Wood RecoReco 150 bpm		
IK Multimedia	AXÉ - Brazilian Percussion	Track 62 - Afoxe SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 63 - Agogo SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 64 - Apito SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 65 - Berimbau SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 66 - Congas SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 67 - Cuica SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 68 - Ganza SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 69 - MRecoReco SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 70 - Pandeiru SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 71 - Pau De Chuva SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 72 - Repinique SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 73 - Sino SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 74 - Surdo SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 75 - Tamborim SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 76 - TanTa SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 77 - VibraSlap SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 78 - Vocals SS		
IK Multimedia	AXÉ - Brazilian Percussion	Track 79 - WRecoReco SS		
WAV		(Released: ?)		Jump to top
IK Multimedia	AXÉ - Brazilian Percussion	Afoxe	AFO1	
IK Multimedia	AXÉ - Brazilian Percussion	Afoxe	AFO2	
IK Multimedia	AXÉ - Brazilian Percussion	Afoxe	AFO3	
IK Multimedia	AXÉ - Brazilian Percussion	Afoxe	AFO4	
IK Multimedia	AXÉ - Brazilian Percussion	Afoxe	AFO5	
IK Multimedia	AXÉ - Brazilian Percussion	Afoxe	AFO6	
IK Multimedia	AXÉ - Brazilian Percussion	Afoxe	AFO01070	
IK Multimedia	AXÉ - Brazilian Percussion	Afoxe	AFO01120	
IK Multimedia	AXÉ - Brazilian Percussion	Afoxe	AFO02120	
IK Multimedia	AXÉ - Brazilian Percussion	Afoxe	AFO03120	
IK Multimedia	AXÉ - Brazilian Percussion	Afoxe	AFO04120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER1	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER2	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER3	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER4	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER5	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER6	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER7	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER8	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER9	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER10	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER01075	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER01080	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER01120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER02075	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER02080	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER02120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER03075	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER03080	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER03120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER04075	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER04080	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER04120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER05075	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER05120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER06075	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER06120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER07075	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER07120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER08075	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER08120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER09120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER10120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER11120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER12120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER13120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER14120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER15120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER16120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER17120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER18120	
IK Multimedia	AXÉ - Brazilian Percussion	Agogo -> Berimbau	BER19120	
