Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	Boom			
(Click the cell, and click the	DB-33			
hyperlink that comes up.)	Vacuum			
	Velvet			
	Xpand!			
	Xpand!2			
				
				
to-do: add more products (Structure, Strike etc)				
Boom		(Released: ?)		
AIR Music Technology	Boom	068 - 085	2 Fast 2 Slow 074	
AIR Music Technology	Boom	068 - 085	A Billion 076	
AIR Music Technology	Boom	068 - 085	Big Tom 080	
AIR Music Technology	Boom	068 - 085	Deep Groove 076	
AIR Music Technology	Boom	068 - 085	Dirty 084	
AIR Music Technology	Boom	068 - 085	Dirty Belle 068	
AIR Music Technology	Boom	068 - 085	Dubs 081	
AIR Music Technology	Boom	068 - 085	Dup Step 070	
AIR Music Technology	Boom	068 - 085	Got That Dough 083	
AIR Music Technology	Boom	068 - 085	Heavy Groove 082	
AIR Music Technology	Boom	068 - 085	Laboratory 075	
AIR Music Technology	Boom	068 - 085	Linear Time 074	
AIR Music Technology	Boom	068 - 085	Little 5 075	
AIR Music Technology	Boom	068 - 085	Shuffle Groove 083	
AIR Music Technology	Boom	068 - 085	Slow Hop 073	
AIR Music Technology	Boom	068 - 085	Storyteller 075	
AIR Music Technology	Boom	068 - 085	UK Underground 069	
AIR Music Technology	Boom	068 - 085	Your Way 074	
AIR Music Technology	Boom	086 - 100	Brooklyn Zoo 097	
AIR Music Technology	Boom	086 - 100	Cant Believe the Butta 091	
AIR Music Technology	Boom	086 - 100	FAT 8 090	
AIR Music Technology	Boom	086 - 100	FAT 9 095	
AIR Music Technology	Boom	086 - 100	Go Get Em 090	
AIR Music Technology	Boom	086 - 100	I Love Ya 098	
AIR Music Technology	Boom	086 - 100	Jeep Toms 090	
AIR Music Technology	Boom	086 - 100	Jordan 1s 098	
AIR Music Technology	Boom	086 - 100	Margarita 097	
AIR Music Technology	Boom	086 - 100	Miss India 086	
AIR Music Technology	Boom	086 - 100	Nostrand 092	
AIR Music Technology	Boom	086 - 100	Nu Lanta 090	
AIR Music Technology	Boom	086 - 100	Poppin N Lockin 088	
AIR Music Technology	Boom	086 - 100	Quasi Reggae 088	
AIR Music Technology	Boom	086 - 100	Ragga  Pop 090	
AIR Music Technology	Boom	086 - 100	Seagull 094	
AIR Music Technology	Boom	086 - 100	Slicker 095	
AIR Music Technology	Boom	086 - 100	Spanking 097	
AIR Music Technology	Boom	086 - 100	Standart Beat 090	
AIR Music Technology	Boom	086 - 100	Super Swagger 089	
AIR Music Technology	Boom	086 - 100	The Worst Kind 099	
AIR Music Technology	Boom	086 - 100	Throwback 094	
AIR Music Technology	Boom	086 - 100	Toxic Twins 096	
AIR Music Technology	Boom	086 - 100	Urban 1 092	
AIR Music Technology	Boom	086 - 100	Urban 2 091	
AIR Music Technology	Boom	086 - 100	Urban Beat 087	
AIR Music Technology	Boom	086 - 100	Walk Like This Way 086	
AIR Music Technology	Boom	086 - 100	Weird 100	
AIR Music Technology	Boom	086 - 100	West Coast 090	
AIR Music Technology	Boom	086 - 100	Yellow 095	
AIR Music Technology	Boom	101 - 120	8 Dotted Bassdrum 112	
AIR Music Technology	Boom	101 - 120	Bigfish 120	
AIR Music Technology	Boom	101 - 120	Botox Detox 115	
AIR Music Technology	Boom	101 - 120	Close The Door 115	
AIR Music Technology	Boom	101 - 120	Delta 105	
AIR Music Technology	Boom	101 - 120	Early Afternoon 116	
AIR Music Technology	Boom	101 - 120	Eight-0 104	
AIR Music Technology	Boom	101 - 120	Elecbump in trunk 103	
AIR Music Technology	Boom	101 - 120	Electro 112	
AIR Music Technology	Boom	101 - 120	Four One One 120	
AIR Music Technology	Boom	101 - 120	Freeze 102	
AIR Music Technology	Boom	101 - 120	Hammerhead 113	
AIR Music Technology	Boom	101 - 120	Hand in the Box 113	
AIR Music Technology	Boom	101 - 120	In Da Pocket 110	
AIR Music Technology	Boom	101 - 120	La Boum 119	
AIR Music Technology	Boom	101 - 120	Lazy Eastern 102	
AIR Music Technology	Boom	101 - 120	Lost Down 110	
AIR Music Technology	Boom	101 - 120	Minimal 2 120	
AIR Music Technology	Boom	101 - 120	Monochrome 117	
AIR Music Technology	Boom	101 - 120	Mosley Tribes 118	
AIR Music Technology	Boom	101 - 120	Needle Funk 110	
AIR Music Technology	Boom	101 - 120	Nine-0 120	
AIR Music Technology	Boom	101 - 120	Off The Wall 119	
AIR Music Technology	Boom	101 - 120	Orange 120	
AIR Music Technology	Boom	101 - 120	Proto 104	
AIR Music Technology	Boom	101 - 120	Retro 114	
AIR Music Technology	Boom	101 - 120	Rhythm And Dance 120	
AIR Music Technology	Boom	101 - 120	RnBeast 105	
AIR Music Technology	Boom	101 - 120	Rumble Bumble 120	
AIR Music Technology	Boom	101 - 120	Tray Deuce 110	
AIR Music Technology	Boom	101 - 120	Two Steps 102	
AIR Music Technology	Boom	101 - 120	Unsafe 117	
AIR Music Technology	Boom	101 - 120	Wasted German 112	
AIR Music Technology	Boom	101 - 120	Weird 100	
AIR Music Technology	Boom	121 - 140	2 Step 132	
AIR Music Technology	Boom	121 - 140	Afraid of Detroit 128	
AIR Music Technology	Boom	121 - 140	Arsenal 130	
AIR Music Technology	Boom	121 - 140	Chic 127	
AIR Music Technology	Boom	121 - 140	Chicago In Da House 124	
AIR Music Technology	Boom	121 - 140	Clubstar 130	
AIR Music Technology	Boom	121 - 140	Dance 1 126	
AIR Music Technology	Boom	121 - 140	Dance 2 127	
AIR Music Technology	Boom	121 - 140	Departure In Time 124	
AIR Music Technology	Boom	121 - 140	Dry Groove 135	
AIR Music Technology	Boom	121 - 140	Electronic Dance 132	
AIR Music Technology	Boom	121 - 140	Extra Cheese 123	
AIR Music Technology	Boom	121 - 140	Finger Lickin 130	
AIR Music Technology	Boom	121 - 140	Gecko House 122	
AIR Music Technology	Boom	121 - 140	Ghost Bell 123	
AIR Music Technology	Boom	121 - 140	Good Old Times 140	
AIR Music Technology	Boom	121 - 140	Grime 137	
AIR Music Technology	Boom	121 - 140	In Da House 125	
AIR Music Technology	Boom	121 - 140	McBombs 136	
AIR Music Technology	Boom	121 - 140	Minimal 130	
AIR Music Technology	Boom	121 - 140	Off Hat 130	
AIR Music Technology	Boom	121 - 140	Oxide 125	
AIR Music Technology	Boom	121 - 140	Padlock 121	
AIR Music Technology	Boom	121 - 140	Pantone 125	
AIR Music Technology	Boom	121 - 140	Partyalarm 140	
AIR Music Technology	Boom	121 - 140	Rumba House 127	
AIR Music Technology	Boom	121 - 140	Rushmore 121	
AIR Music Technology	Boom	121 - 140	Safari 122	
AIR Music Technology	Boom	121 - 140	Say It Simple 126	
AIR Music Technology	Boom	121 - 140	Sheva 124	
AIR Music Technology	Boom	121 - 140	Shuffle Pop 130	
AIR Music Technology	Boom	121 - 140	Techno Pop 135	
AIR Music Technology	Boom	121 - 140	Tuesday Bluesday 122	
AIR Music Technology	Boom	121 - 140	Twelve Eight 125	
AIR Music Technology	Boom	121 - 140	Up In The Air 128	
AIR Music Technology	Boom	121 - 140	Vienna Calling 121	
AIR Music Technology	Boom	150 - 180	1234 150	
AIR Music Technology	Boom	150 - 180	Blaze Of Glory 150	
AIR Music Technology	Boom	150 - 180	DNB 1 165	
AIR Music Technology	Boom	150 - 180	DNB 2 176	
AIR Music Technology	Boom	150 - 180	Electro Rock 150	
AIR Music Technology	Boom	150 - 180	Straight Eight 150	
AIR Music Technology	Boom	Extras	Add Eights	
AIR Music Technology	Boom	Extras	Add Percussion	
AIR Music Technology	Boom	Extras	Add Sixteenth	
AIR Music Technology	Boom	Extras	Add Triples	
DB-33		(Released: December 2008 or before)		Jump to top
AIR Music Technology	DB-33	1 Preview	01 Solid Rock 888888088	
AIR Music Technology	DB-33	1 Preview	02 Jazz Perc 888800032	
AIR Music Technology	DB-33	1 Preview	03 Purple Drive 888080040	
AIR Music Technology	DB-33	1 Preview	04 Fast Dark 808858000	
AIR Music Technology	DB-33	1 Preview	05 Full Jazz 864323468	
AIR Music Technology	DB-33	1 Preview	06 Sacral 808800805	
AIR Music Technology	DB-33	1 Preview	07 Mint Cond 888888888	
AIR Music Technology	DB-33	1 Preview	08 Open Doors 808808008	
AIR Music Technology	DB-33	1 Preview	09 Jimmy Click 888000000	
AIR Music Technology	DB-33	1 Preview	10 Old Monster 888888088	
AIR Music Technology	DB-33	2 Full	01 3rd Perc 888888888	
AIR Music Technology	DB-33	2 Full	02 3rd Perc NV 888888888	
AIR Music Technology	DB-33	2 Full	03 Belly 886565088	
AIR Music Technology	DB-33	2 Full	04 Slow+Vibr 838355025	
AIR Music Technology	DB-33	2 Full	05 Slow 888435678	
AIR Music Technology	DB-33	2 Full	06 Loud 2nd Perc 888008088	
AIR Music Technology	DB-33	2 Full	07 Slow 888838824	
AIR Music Technology	DB-33	2 Full	08 Loud 2nd Perc 888888888	
AIR Music Technology	DB-33	2 Full	09 Slight Drive 888888888	
AIR Music Technology	DB-33	2 Full	10 Killer B Perc 3rd 888878678+	
AIR Music Technology	DB-33	2 Full	11 Full Organ1 888878678+	
AIR Music Technology	DB-33	2 Full	12 Sweet 868868068+	
AIR Music Technology	DB-33	2 Full	13 God Old 808808008+	
AIR Music Technology	DB-33	2 Full	14 Full High Perc 3rd 888846540+	
AIR Music Technology	DB-33	2 Full	15 Bright Comp 878000456+	
AIR Music Technology	DB-33	2 Full	16 Full Blues 888888666+	
AIR Music Technology	DB-33	3 Rock	01 Drive 3 Perc 888000304	
AIR Music Technology	DB-33	3 Rock	02 Drive 883808808	
AIR Music Technology	DB-33	3 Rock	03 Purple Drive 888800000	
AIR Music Technology	DB-33	3 Rock	04 Half Driven 407606000	
AIR Music Technology	DB-33	3 Rock	05 Full Drive 888888088	
AIR Music Technology	DB-33	3 Rock	06 Full Crying 888888088	
AIR Music Technology	DB-33	3 Rock	07 Cream Perc 888800000	
AIR Music Technology	DB-33	3 Rock	08 Hollow 2nd 880400000	
AIR Music Technology	DB-33	3 Rock	09 Davys  888888088	
AIR Music Technology	DB-33	3 Rock	10 Gimme Some 88880048	
AIR Music Technology	DB-33	3 Rock	11 Rock1 Perc 2nd 808606000+	
AIR Music Technology	DB-33	3 Rock	12 Rock2 Perc 3rd 888802002+	
AIR Music Technology	DB-33	3 Rock	13 Whiter 688600000+	
AIR Music Technology	DB-33	3 Rock	14 Magic Perc 3rd 008600000+	
AIR Music Technology	DB-33	3 Rock	15 Be Wild Perc 3rd 888643200+	
AIR Music Technology	DB-33	3 Rock	16 Adams 548848448+	
AIR Music Technology	DB-33	4 Jazz	01 2nd Perc 888000000	
AIR Music Technology	DB-33	4 Jazz	02 Full Jazz 864323468	
AIR Music Technology	DB-33	4 Jazz	03 Loud 3 Perc 888400080	
AIR Music Technology	DB-33	4 Jazz	04 Ringing 888000008	
AIR Music Technology	DB-33	4 Jazz	05 Loud 2 Perc 888008000	
AIR Music Technology	DB-33	4 Jazz	06 3rd Perc 888000000	
AIR Music Technology	DB-33	4 Jazz	07 Loud 2 Perc 842000000	
AIR Music Technology	DB-33	4 Jazz	08 3rd Perc 888800000	
AIR Music Technology	DB-33	4 Jazz	09 Jazz Perc 3rd 888000000+	
AIR Music Technology	DB-33	4 Jazz	10 Jazz2 888000008+	
AIR Music Technology	DB-33	4 Jazz	11 Burner1 Perc 3rd 888700000+	
AIR Music Technology	DB-33	4 Jazz	12 Acid Jazz1 Perc 3rd 888400000+	
AIR Music Technology	DB-33	4 Jazz	13 Jazz 3 Perc 3rd 800008888+	
AIR Music Technology	DB-33	4 Jazz	14 Comping Jazz1 408400000+	
