Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	Serum			
(Click the cell, and click the	Serum 2			
hyperlink that comes up.)				
				
Serum		(Released: September 2014)		
Xfer Records	Serum	Presets -> Bass	BA Ampology [CFA]	
Xfer Records	Serum	Presets -> Bass	BA Analog Pluck [SN]	
Xfer Records	Serum	Presets -> Bass	BA BSOD Sqr Bass [SD]	
Xfer Records	Serum	Presets -> Bass	BA Chunky Bass Chop 1 [GQ]	
Xfer Records	Serum	Presets -> Bass	BA Chunky Bass Chop 2 [GQ]	
Xfer Records	Serum	Presets -> Bass	BA Classic But More [EE]	
Xfer Records	Serum	Presets -> Bass	BA D_Bass 1 [DU]	
Xfer Records	Serum	Presets -> Bass	BA D_Bass 2 [DU]	
Xfer Records	Serum	Presets -> Bass	BA Deep Sync [BS]	
Xfer Records	Serum	Presets -> Bass	BA Deep Womp [ADWR]	
Xfer Records	Serum	Presets -> Bass	BA DnB Roller [ASL]	
Xfer Records	Serum	Presets -> Bass	BA Feed the Mau5 [JL]	
Xfer Records	Serum	Presets -> Bass	BA FM Bounce [ASL]	
Xfer Records	Serum	Presets -> Bass	BA FM Wob [ADWR]	
Xfer Records	Serum	Presets -> Bass	BA FunkMogue [CFA]	
Xfer Records	Serum	Presets -> Bass	BA fuzzbass [GS]	
Xfer Records	Serum	Presets -> Bass	BA Headbass [FP]	
Xfer Records	Serum	Presets -> Bass	BA Hipster Bass [FP]	
Xfer Records	Serum	Presets -> Bass	BA Jackson [BR]	
Xfer Records	Serum	Presets -> Bass	BA Liquid neuro [GI]	
Xfer Records	Serum	Presets -> Bass	BA MiniBob [ASL]	
Xfer Records	Serum	Presets -> Bass	BA Modern Fapping [GI]	
Xfer Records	Serum	Presets -> Bass	BA Modwheel me [GI]	
Xfer Records	Serum	Presets -> Bass	BA MsAw fun [GI]	
Xfer Records	Serum	Presets -> Bass	BA Mute Bass Gtr [BR]	
Xfer Records	Serum	Presets -> Bass	BA Organ Bass [FP]	
Xfer Records	Serum	Presets -> Bass	BA Short Bass [FN]	
Xfer Records	Serum	Presets -> Bass	BA SomeGrit [EE]	
Xfer Records	Serum	Presets -> Bass	BA Squelch Bounce [ASL]	
Xfer Records	Serum	Presets -> Bass	BA Sub_dskprc [GI]	
Xfer Records	Serum	Presets -> Bass	BA Talk Wobz [ADWR]	
Xfer Records	Serum	Presets -> Bass	BA Tech Step FM [SD]	
Xfer Records	Serum	Presets -> Bass	BA The Realest [PL]	
Xfer Records	Serum	Presets -> Bass	BA Three Oh Three! [PL]	
Xfer Records	Serum	Presets -> Bass	BA Trancy Bass [AS]	
Xfer Records	Serum	Presets -> Bass	BA Tuffybass [GS]	
Xfer Records	Serum	Presets -> Bass	BA Vile Snap Bs [JL]	
Xfer Records	Serum	Presets -> Bass	BA Wobble Bass [FN]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA 8bitfwap [GI]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Access 2 Mthrshp Denied [LCV]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Angggeerrrrr 1999 [GI]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Angle Grinder [SN]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Angry Boss [JL]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Bandpass 2 [SL]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Bass dropper [GI]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Bites [7S]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA BitterBot [LCV]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA BlackMask [7S]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA BotWerx [LCV]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Complextro 1 [CFA]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Complextro 2 [CFA]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA CrowdScream Bass [ASL]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Dark Weight DnB [ASL]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA DarkWobble [CFA]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Deth reece [GI]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA DIE for you [JL]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Digimods [ASL]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Dizzy [7S]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Downsampler [FN]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Drill [CFA]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Dub Screecher [SN]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Evolving Bass [FN]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA FuckButtons [SW]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Gritter [GI]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA GRWL PNCH! [LCV]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Hoo [SN]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Inertia Wobbler [SN]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA LazorBass [GS]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Le Gigante [LCV]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Mean Rawr Bass [LCV]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Melbourne [DRK]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Modulated Chomper [ASL]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA No Effects [DRK]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA NuSweep [ASL]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Post wa_tech [GI]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Razor [CFA]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA RBLz [7S]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Revolt [7S]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Sawtoooooth II [FN]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Scream 4 Me [LCV]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA SCREAM Wobble 01 [LCV]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Sever Headz [JL]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Skreetcher Creeture [LCV]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Sludgecrank [SN]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Snailed [SN]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Squerbo [SN]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA The Standard SC [ASL]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Throat Yeah [LCV]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Transformer Growl [ADWR]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Tu-um-wii [AF]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Wide Eyed Reese [LCV]	
Xfer Records	Serum	Presets -> Bass (Hard)	BA Y U Mod Wheel [LCV]	
Xfer Records	Serum	Presets -> FX	FX 16-Bar Riser [FP]	
Xfer Records	Serum	Presets -> FX	FX 8bar+riser [GS]	
Xfer Records	Serum	Presets -> FX	FX Alien interface [SN]	
Xfer Records	Serum	Presets -> FX	FX Alien Tripod [BR]	
Xfer Records	Serum	Presets -> FX	FX Ambiance Evil [KG]	
Xfer Records	Serum	Presets -> FX	FX Andromeda2 [KG]	
Xfer Records	Serum	Presets -> FX	FX Backtrack [GS]	
Xfer Records	Serum	Presets -> FX	FX Bullwhip [GS]	
Xfer Records	Serum	Presets -> FX	FX Chromatica [GS]	
Xfer Records	Serum	Presets -> FX	FX Classic Breakdown [FN]	
Xfer Records	Serum	Presets -> FX	FX Clickers [AS]	
Xfer Records	Serum	Presets -> FX	FX ConvergenceB [GS]	
Xfer Records	Serum	Presets -> FX	FX Debby Downer [JD]	
Xfer Records	Serum	Presets -> FX	FX DistantSemi [GS]	
Xfer Records	Serum	Presets -> FX	FX Easy Riser [FN]	
Xfer Records	Serum	Presets -> FX	FX fall [GS]	
Xfer Records	Serum	Presets -> FX	FX fall-in [GS]	
Xfer Records	Serum	Presets -> FX	FX High Transition [FN]	
Xfer Records	Serum	Presets -> FX	FX HighRoller [CFA]	
Xfer Records	Serum	Presets -> FX	FX I'm 12 What is This [LT]	
Xfer Records	Serum	Presets -> FX	FX IamRightHere [GS]	
Xfer Records	Serum	Presets -> FX	FX Intergalactic Choo Choo [FP]	
Xfer Records	Serum	Presets -> FX	FX Juno Wobble Builder [SN]	
Xfer Records	Serum	Presets -> FX	FX Linet [GS]	
Xfer Records	Serum	Presets -> FX	FX MonkVerb [SW]	
Xfer Records	Serum	Presets -> FX	FX Mothra [GS]	
Xfer Records	Serum	Presets -> FX	FX Noisy Downer [SN]	
Xfer Records	Serum	Presets -> FX	FX Noizinger [FN]	
Xfer Records	Serum	Presets -> FX	FX Perfer [GS]	
Xfer Records	Serum	Presets -> FX	FX PowerDown [KG]	
Xfer Records	Serum	Presets -> FX	FX PowerUp Long [KG]	
Xfer Records	Serum	Presets -> FX	FX Radiophonic Workshop [ASL]	
Xfer Records	Serum	Presets -> FX	FX Rampant 1 [LT]	
Xfer Records	Serum	Presets -> FX	FX Rampant 2 [LT]	
Xfer Records	Serum	Presets -> FX	FX Rampant 3 [LT]	
Xfer Records	Serum	Presets -> FX	FX Rewinding Tape [BR]	
Xfer Records	Serum	Presets -> FX	FX RisingClicks [AF]	
Xfer Records	Serum	Presets -> FX	FX Robo Chatter [SN]	
Xfer Records	Serum	Presets -> FX	FX SawdupManual [GS]	
Xfer Records	Serum	Presets -> FX	FX Shifting Gear [JD]	
Xfer Records	Serum	Presets -> FX	FX Shotgun [FN]	
Xfer Records	Serum	Presets -> FX	FX SpaceVerb [SW]	
Xfer Records	Serum	Presets -> FX	FX Spikes [7S]	
Xfer Records	Serum	Presets -> FX	FX Submarine [AS]	
Xfer Records	Serum	Presets -> FX	FX Tension Pulse [SN]	
Xfer Records	Serum	Presets -> FX	FX THX [AS]	
Xfer Records	Serum	Presets -> FX	FX Updowner [FN]	
Xfer Records	Serum	Presets -> FX	FX Uplifter [AS]	
Xfer Records	Serum	Presets -> FX	FX Washer [GS]	
Xfer Records	Serum	Presets -> FX	FX Weirdo [FP]	
Xfer Records	Serum	Presets -> FX	FX WW2 Air Raid Siren [ASL]	
Xfer Records	Serum	Presets -> FX	FX Zombie Growl [SD]	
Xfer Records	Serum	Presets -> Leads	LD 8bitcycle [AF]	
Xfer Records	Serum	Presets -> Leads	LD A Bit of Luck [SD]	
Xfer Records	Serum	Presets -> Leads	LD Analogesque [EE]	
Xfer Records	Serum	Presets -> Leads	LD Araba [7S]	
Xfer Records	Serum	Presets -> Leads	LD Bendy Metal [DK]	
Xfer Records	Serum	Presets -> Leads	LD Bionic Squirrel [BS]	
Xfer Records	Serum	Presets -> Leads	LD Birth Of Electro [FP]	
Xfer Records	Serum	Presets -> Leads	LD booty [AF]	
Xfer Records	Serum	Presets -> Leads	LD BottleBlower [SD]	
Xfer Records	Serum	Presets -> Leads	LD BraveHeart [7S]	
Xfer Records	Serum	Presets -> Leads	LD Brutality [FN]	
Xfer Records	Serum	Presets -> Leads	LD C64 Lead [AS]	
Xfer Records	Serum	Presets -> Leads	LD Caliber [SD]	
Xfer Records	Serum	Presets -> Leads	LD Clang [SD]	
Xfer Records	Serum	Presets -> Leads	LD Cripple [JD]	
