Company/Manufacturer	Product	Path/Bank	Program	Notes
Note: Tab is WIP				
				
Table of Contents				
				
JUMP TO:	The Premiere Edition: CDDA, Modern (WAV)			
(Click the cell, and click the				
hyperlink that comes up.)				
				
to-do: finish adding the Premiere Edition series, add modern Sound Ideas WAV versions				
The Premiere Edition				
CDDA		(Released: April 1990)		
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 1	Forest Ambience #1: Light Birds	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 2	Forest Amb #2: Birds & Light Wind	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 3	Forest Amb #3: Birds, Frogs, Light Wind	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 4	Birds, Morning Dove, Insects & Dog	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 5	Morning Park Birds	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 6	Geese & Ducks In Pond	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 7	Mountain Amb: Insects & Coyote	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 8	Exotic Jungle Amb: Birds, Monkeys & Insects	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 9	Amazon Jungle Amb #1: Birds & Insects	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 10	Amazon Jungle Amb #2: Birds & Insects	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 11	Night Jungle Amb #1: Unusual Birds & Insects	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 12	Night Jungle Amb #2: Insects & Crckts, Calm	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 13	Night Jungle Amb #3: Insects & Crckts, Active	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 14	Night Jungle Amb #4: Insects & Cicadas	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 15	Night Amb #1: Light Crickets & Dog Bark	
The Hollywood Edge	The Premiere Edition 1	CD PE 1 -> Track 16	Night Amb #2: Heavy Crckts & Inscts, Close	
