Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	Universe of Sounds - Digital Sound Series Vol. 1			
(Click the cell, and click the	Universe of Sounds - Digital Sound Series Vol. 2			
hyperlink that comes up.)	Universe of Sounds: Sonic Images Library: AKAI, Roland, SampleCell			
				
				
to-do: add more universe of sounds volumes/versions (emulator ii, emax, s-50), add sonic images cdda vols				
Universe of Sounds - Digital Sound Series Vol. 1: SFX & Percussion		(Released: 1988)		
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BIRDS	AFRICAN BIRDS 1	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BIRDS	AFRICAN BIRDS 2	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BIRDS	BIRD AMBIENCE	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BIRDS	BIRD FLY	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BIRDS	CANARY	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BIRDS	EXOTIC BIRDS	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BIRDS	HOOT OWL?	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BIRDS	PARROT	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BIRDS	PIGEONS PLUS	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BIRDS	ROOSTER	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BIRDS	SEAGULLS	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BUGS, ETC.	BIRD/BUG	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BUGS, ETC.	BUMBLE BEE IN FLIGHT	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BUGS, ETC.	BUMBLE BEE IN FLIGHT 2	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BUGS, ETC.	BUMBLE BEE IN JAR	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BUGS, ETC.	BUMBLE BEE LANDING	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BUGS, ETC.	CICADA	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BUGS, ETC.	CRICKET	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BUGS, ETC.	CRICKET AMBIENCE	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BUGS, ETC.	FROGS	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BUGS, ETC.	HIGH CRICKET	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> BUGS, ETC.	JUNGLE CRICKETS	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	CAT FIGHT 1	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	CAT FIGHT 2	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	CAT FIGHT 3	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	COUGAR	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	COW MOO	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	DISTANT LIONS	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	ELEPHANT	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	HI WHALE 1	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	HI WHALE 2	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	HI WHALE 3	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	HIPPO FX	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	HIPPO GURGLE	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	HIPPO HONK	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	HIPPOPOTAMUS	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	HOG HOWL 1	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	HOG HOWL 2	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	LION	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	LION SNARL	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	LOW WHALE 1	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	LOW WHALE 2	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	NASTY DOG	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	PRIMATE	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	PRIMATES	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	01  FX - ANIMALS -> MAMMALS	WHALE CLICKS	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> HELICOPTERS, PLANES	CHOPPER	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> HELICOPTERS, PLANES	HELICOPTER	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> HELICOPTERS, PLANES	HELICOPTER FLY AWAY	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> HELICOPTERS, PLANES	HELICOPTER FLY-BY (LOW)	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> HELICOPTERS, PLANES	HELICOPTER IN FLIGHT	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> HELICOPTERS, PLANES	HELICOPTER LAND	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> HELICOPTERS, PLANES	HELICOPTER START	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> HELICOPTERS, PLANES	HELICOPTER START 2	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> HELICOPTERS, PLANES	SMALL PLANE OVERHEAD	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> JETS	BACK JETS	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> JETS	DENVER JET OVERHEAD	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> JETS	JET FLIGHT	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> JETS	JET LANDING	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> JETS	JET-F111	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> ROCKET LAUNCH	ROCKET BLAST	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> ROCKET LAUNCH	ROCKET LINK	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> ROCKET LAUNCH	ROCKET START	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	02  FX - AIRCRAFT -> ROCKET LAUNCH	ROCKET/JET	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> 460 RANCHERO	460 BACK-UP	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> 460 RANCHERO	460 IDLE	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> 460 RANCHERO	460 IDLE 2	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> 460 RANCHERO	460 NO START	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> 460 RANCHERO	460 ON+REV	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> 460 RANCHERO	460 ROUGH IDLE	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> 460 RANCHERO	460 SHUT OFF	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR DOORS	CAR DOOR SLAM 1	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR DOORS	CAR DOOR SLAM 2	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR DOORS	CAR DOOR SLAM 3	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR DOORS	CAR DOOR SLAM 4	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR DOORS	CAR DOOR SLAM 5	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR DOORS	DOOR LATCH 1	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR DOORS	DOOR LATCH 2	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR DOORS	ELECTRIC WINDOW 1	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR DOORS	ELECTRIC WINDOW 2	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR DOORS	ELECTRIC WINDOW 3	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR SKIDS	BIG SCREECH	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR SKIDS	CAR SKID 1	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR SKIDS	CAR SKID 2	
Optical Media International	Universe of Sounds - Digital Sound Series Vol. 1	03  FX - AUTOMOTIVE -> CAR SKIDS	HARD CRASH	
