Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	Nord Lead			
(Click the cell, and click the	Nord Lead 3			
hyperlink that comes up.)	Nord Lead 2X			
	Nord Lead 4			
				
				
Nord Lead				
Nord Lead/Nord Rack/Lead 2/Rack 2		(Released: 1995)		
Clavia	Nord Lead	Program 1	Sawbrass	
Clavia	Nord Lead	Program 2	Velocity strings	
Clavia	Nord Lead	Program 3	Resonance pad	
Clavia	Nord Lead	Program 4	Hard string pad	
Clavia	Nord Lead	Program 5	Resonance fade pad	
Clavia	Nord Lead	Program 6	Portamento quints	
Clavia	Nord Lead	Program 7	A fifth pad	
Clavia	Nord Lead	Program 8	Pulse pad with FM	
Clavia	Nord Lead	Program 9	Weather bass	
Clavia	Nord Lead	Program 10	Lead saw solo	
Clavia	Nord Lead	Program 11	Soft saw lead	
Clavia	Nord Lead	Program 12	Zyntar	
Clavia	Nord Lead	Program 13	Arpeggiator down	
Clavia	Nord Lead	Program 14	FM Metallic	
Clavia	Nord Lead	Program 15	Attack bass	
Clavia	Nord Lead	Program 16	Saw mono	
Clavia	Nord Lead	Program 17	Osc 2 modulation	
Clavia	Nord Lead	Program 18	Guitar 1	
Clavia	Nord Lead	Program 19	Violin	
Clavia	Nord Lead	Program 20	Source bass	
Clavia	Nord Lead	Program 21	Perc Lead	
Clavia	Nord Lead	Program 22	FM Clavinet	
Clavia	Nord Lead	Program 23	Soft strings	
Clavia	Nord Lead	Program 24	S/H techno 	
Clavia	Nord Lead	Program 25	Resonance sweep	
Clavia	Nord Lead	Program 26	Phaser	
Clavia	Nord Lead	Program 27	Brite pad	
Clavia	Nord Lead	Program 28	Analog grand	
Clavia	Nord Lead	Program 29	Electric piano 1	
Clavia	Nord Lead	Program 30	Random Arpeggio	
Clavia	Nord Lead	Program 31	Clarinet	
Clavia	Nord Lead	Program 32	Didjeridu	
Clavia	Nord Lead	Program 33	Sax	
Clavia	Nord Lead	Program 34	String pad	
Clavia	Nord Lead	Program 35	Solo pulse	
Clavia	Nord Lead	Program 36	Space pad	
Clavia	Nord Lead	Program 37	Sample/hold	
Clavia	Nord Lead	Program 38	Saw legato solo	
Clavia	Nord Lead	Program 39	Echo sound	
Clavia	Nord Lead	Program 40	Pulse solo	
Clavia	Nord Lead	Program 41	Soft strings2	
Clavia	Nord Lead	Program 42	Majesty	
Clavia	Nord Lead	Program 43	Glass brass	
Clavia	Nord Lead	Program 44	Gimme 5	
Clavia	Nord Lead	Program 45	Flute choir	
Clavia	Nord Lead	Program 46	Brass Comp	
Clavia	Nord Lead	Program 47	Sync sweep	
Clavia	Nord Lead	Program 48	Synth strings	
Clavia	Nord Lead	Program 49	Trumpets	
Clavia	Nord Lead	Program 50	Duke	
Clavia	Nord Lead	Program 51	Dirty FM	
Clavia	Nord Lead	Program 52	Space clavinet	
Clavia	Nord Lead	Program 53	Resonant saw	
Clavia	Nord Lead	Program 54	FM lead	
Clavia	Nord Lead	Program 55	Talking clavinet	
Clavia	Nord Lead	Program 56	Saw ring	
Clavia	Nord Lead	Program 57	Eraser	
Clavia	Nord Lead	Program 58	Take the fifth	
Clavia	Nord Lead	Program 59	Echo pad	
Clavia	Nord Lead	Program 60	Yeow!	
Clavia	Nord Lead	Program 61	Syncher	
Clavia	Nord Lead	Program 62	Low bass	
Clavia	Nord Lead	Program 63	water bass	
Clavia	Nord Lead	Program 64	Pick bass	
Clavia	Nord Lead	Program 65	FM morph bass	
Clavia	Nord Lead	Program 66	Acid 1	
Clavia	Nord Lead	Program 67	Acid 2	
Clavia	Nord Lead	Program 68	legato bass	
Clavia	Nord Lead	Program 69	Black Hole	
Clavia	Nord Lead	Program 70	Sub	
Clavia	Nord Lead	Program 71	DB	
Clavia	Nord Lead	Program 72	Widebody	
Clavia	Nord Lead	Program 73	Fluff	
Clavia	Nord Lead	Program 74	Steeldrums	
Clavia	Nord Lead	Program 75	Wurz piano	
Clavia	Nord Lead	Program 76	My Clav	
Clavia	Nord Lead	Program 77	I bow	
Clavia	Nord Lead	Program 78	Tack clav	
Clavia	Nord Lead	Program 79	Span Eyes	
Clavia	Nord Lead	Program 80	Floote	
Clavia	Nord Lead	Program 81	Hamplafon	
Clavia	Nord Lead	Program 82	Thumpinet	
Clavia	Nord Lead	Program 83	Bell bar	
Clavia	Nord Lead	Program 84	Flageolettes	
Clavia	Nord Lead	Program 85	Rotator	
Clavia	Nord Lead	Program 86	Tuba	
Clavia	Nord Lead	Program 87	Trumpet	
Clavia	Nord Lead	Program 88	English horn	
Clavia	Nord Lead	Program 89	Metal Flute	
Clavia	Nord Lead	Program 90	Voice	
Clavia	Nord Lead	Program 91	FM horn	
Clavia	Nord Lead	Program 92	Harpsichord	
Clavia	Nord Lead	Program 93	Electric piano 2	
Clavia	Nord Lead	Program 94	Musing	
Clavia	Nord Lead	Program 95	Chang	
Clavia	Nord Lead	Program 96	Ravi	
Clavia	Nord Lead	Program 97	Guess!	
Clavia	Nord Lead	Program 98	Tubular	
Clavia	Nord Lead	Program 99	Waterhall	
Clavia	Nord Lead	Percussion Kit P0 -> Zone 1	Acoustic Kick	
Clavia	Nord Lead	Percussion Kit P0 -> Zone 2	Snare drum	
Clavia	Nord Lead	Percussion Kit P0 -> Zone 3	Hi-hat	
Clavia	Nord Lead	Percussion Kit P0 -> Zone 4	Low tom	
Clavia	Nord Lead	Percussion Kit P0 -> Zone 5	Mid tom	
Clavia	Nord Lead	Percussion Kit P0 -> Zone 6	High tom	
Clavia	Nord Lead	Percussion Kit P0 -> Zone 7	Crash	
Clavia	Nord Lead	Percussion Kit P0 -> Zone 8	Cowbell	
Clavia	Nord Lead	Percussion Kit P1 -> Zone 1	Surdo drum	
Clavia	Nord Lead	Percussion Kit P1 -> Zone 2	Latin snare	
Clavia	Nord Lead	Percussion Kit P1 -> Zone 3	Low tom	
Clavia	Nord Lead	Percussion Kit P1 -> Zone 4	Bongo hi	
Clavia	Nord Lead	Percussion Kit P1 -> Zone 5	Bongo low	
Clavia	Nord Lead	Percussion Kit P1 -> Zone 6	Triangel	
Clavia	Nord Lead	Percussion Kit P1 -> Zone 7	Guiro	
Clavia	Nord Lead	Percussion Kit P1 -> Zone 8	Quica	
Clavia	Nord Lead	Percussion Kit P2 -> Zone 1	Bass drum	
Clavia	Nord Lead	Percussion Kit P2 -> Zone 2	Mute conga	
Clavia	Nord Lead	Percussion Kit P2 -> Zone 3	Conga slap	
Clavia	Nord Lead	Percussion Kit P2 -> Zone 4	Conga hi slap	
Clavia	Nord Lead	Percussion Kit P2 -> Zone 5	Conga hi	
Clavia	Nord Lead	Percussion Kit P2 -> Zone 6	Conga	
Clavia	Nord Lead	Percussion Kit P2 -> Zone 7	Cabasa	
Clavia	Nord Lead	Percussion Kit P2 -> Zone 8	Quica	
Clavia	Nord Lead	Percussion Kit P3 -> Zone 1	808 kick	
Clavia	Nord Lead	Percussion Kit P3 -> Zone 2	808 snare	
Clavia	Nord Lead	Percussion Kit P3 -> Zone 3	Clap	
Clavia	Nord Lead	Percussion Kit P3 -> Zone 4	808 rim	
Clavia	Nord Lead	Percussion Kit P3 -> Zone 5	808 cowbell	
Clavia	Nord Lead	Percussion Kit P3 -> Zone 6	808 conga	
Clavia	Nord Lead	Percussion Kit P3 -> Zone 7	Hi-hat	
Clavia	Nord Lead	Percussion Kit P3 -> Zone 8	808 Claves	
Clavia	Nord Lead	Percussion Kit P4 -> Zone 1	Reverb kick	
Clavia	Nord Lead	Percussion Kit P4 -> Zone 2	Paper snare	
Clavia	Nord Lead	Percussion Kit P4 -> Zone 3	Hi-hat	
Clavia	Nord Lead	Percussion Kit P4 -> Zone 4	Low tom	
Clavia	Nord Lead	Percussion Kit P4 -> Zone 5	Mid tom	
Clavia	Nord Lead	Percussion Kit P4 -> Zone 6	High tom	
Clavia	Nord Lead	Percussion Kit P4 -> Zone 7	Ride	
Clavia	Nord Lead	Percussion Kit P4 -> Zone 8	shot	
Clavia	Nord Lead	Percussion Kit P5 -> Zone 1	909 kick	
Clavia	Nord Lead	Percussion Kit P5 -> Zone 2	909 snare	
Clavia	Nord Lead	Percussion Kit P5 -> Zone 3	Hat	
Clavia	Nord Lead	Percussion Kit P5 -> Zone 4	Bongo hi	
Clavia	Nord Lead	Percussion Kit P5 -> Zone 5	Bongo low	
Clavia	Nord Lead	Percussion Kit P5 -> Zone 6	Knack	
Clavia	Nord Lead	Percussion Kit P5 -> Zone 7	Electro tom hi	
Clavia	Nord Lead	Percussion Kit P5 -> Zone 8	Electro tom low	
Clavia	Nord Lead	Percussion Kit P6 -> Zone 1	Bass drum	
Clavia	Nord Lead	Percussion Kit P6 -> Zone 2	Small quica	
Clavia	Nord Lead	Percussion Kit P6 -> Zone 3	Muted	
Clavia	Nord Lead	Percussion Kit P6 -> Zone 4	Talking drum	
Clavia	Nord Lead	Percussion Kit P6 -> Zone 5	Indian drum	
Clavia	Nord Lead	Percussion Kit P6 -> Zone 6	Finger cymbal	
Clavia	Nord Lead	Percussion Kit P6 -> Zone 7	Darabouka	
Clavia	Nord Lead	Percussion Kit P6 -> Zone 8	Thumb piano	
Clavia	Nord Lead	Percussion Kit P7 -> Zone 1	Reverb kick	
Clavia	Nord Lead	Percussion Kit P7 -> Zone 2	Echo snare	
Clavia	Nord Lead	Percussion Kit P7 -> Zone 3	Heavy hats	
Clavia	Nord Lead	Percussion Kit P7 -> Zone 4	Sonar 1	
Clavia	Nord Lead	Percussion Kit P7 -> Zone 5	Sonar 2	
Clavia	Nord Lead	Percussion Kit P7 -> Zone 6	Noise	
Clavia	Nord Lead	Percussion Kit P7 -> Zone 7	Sonar 3	
Clavia	Nord Lead	Percussion Kit P7 -> Zone 8	Crash	
Clavia	Nord Lead	Percussion Kit P8 -> Zone 1	Hi kick	
Clavia	Nord Lead	Percussion Kit P8 -> Zone 2	Tone snare	
Clavia	Nord Lead	Percussion Kit P8 -> Zone 3	Rim	
Clavia	Nord Lead	Percussion Kit P8 -> Zone 4	Hi-hats	
Clavia	Nord Lead	Percussion Kit P8 -> Zone 5	Latin tom low	
Clavia	Nord Lead	Percussion Kit P8 -> Zone 6	Latin tom mid	
Clavia	Nord Lead	Percussion Kit P8 -> Zone 7	Latin tom hi	
Clavia	Nord Lead	Percussion Kit P8 -> Zone 8	Xylofon	
Clavia	Nord Lead	Percussion Kit P9 -> Zone 1	Techno kick	
Clavia	Nord Lead	Percussion Kit P9 -> Zone 2	Snappy snare	
Clavia	Nord Lead	Percussion Kit P9 -> Zone 3	Hi-hat	
Clavia	Nord Lead	Percussion Kit P9 -> Zone 4	Velocity plop	
Clavia	Nord Lead	Percussion Kit P9 -> Zone 5	Snap	
Clavia	Nord Lead	Percussion Kit P9 -> Zone 6	Trek	
Clavia	Nord Lead	Percussion Kit P9 -> Zone 7	Electro guiro	
Clavia	Nord Lead	Percussion Kit P9 -> Zone 8	Echo wood	
Clavia	Nord Lead	Performance A0	Bellbrass pad	
Clavia	Nord Lead	Performance A1	Heavy sync sweep	
Clavia	Nord Lead	Performance A2	Big lead	
Clavia	Nord Lead	Performance A3	Orchestra bell	
Clavia	Nord Lead	Performance A4	Pulse sweep with a twist	
Clavia	Nord Lead	Performance A5	Reverb choir	
Clavia	Nord Lead	Performance A6	Majestix	
Clavia	Nord Lead	Performance A7	Arpeggiator string pad	
Clavia	Nord Lead	Performance A8	Plucking pad	
Clavia	Nord Lead	Performance A9	Arpeggiator heaven	
Clavia	Nord Lead	Performance B0	Sixtifive organ	
Clavia	Nord Lead	Performance B1	Wow pad	
