Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	Mercury: MPE, non-MPE			
(Click the cell, and click the	Helium: MPE, non-MPE			
hyperlink that comes up.)	Osmose: 1.0, 2.1			
				
				
to-do: add mercury				
Helium		(Released: September 6, 2018)		
Helium MPE				
Expressive E	Helium MPE		MPE_Arpi	
Expressive E	Helium MPE		MPE_Arpicho	
Expressive E	Helium MPE		MPE_Arpilit	
Expressive E	Helium MPE		MPE_Arpillo	
Expressive E	Helium MPE		MPE_Bafmila	
Expressive E	Helium MPE		MPE_Bafmulo	
Expressive E	Helium MPE		MPE_Bahoov	
Expressive E	Helium MPE		MPE_Balam	
Expressive E	Helium MPE		MPE_Balom	
Expressive E	Helium MPE		MPE_Basab	
Expressive E	Helium MPE		MPE_Bashadow	
Expressive E	Helium MPE		MPE_Bashal	
Expressive E	Helium MPE		MPE_Bashambala	
Expressive E	Helium MPE		MPE_Bashouz	
Expressive E	Helium MPE		MPE_Bashut	
Expressive E	Helium MPE		MPE_Basob	
Expressive E	Helium MPE		MPE_Basubaw	
Expressive E	Helium MPE		MPE_Basubwob	
Expressive E	Helium MPE		MPE_Belami	
Expressive E	Helium MPE		MPE_Belose	
Expressive E	Helium MPE		MPE_Kerhock	
Expressive E	Helium MPE		MPE_Kerhody	
Expressive E	Helium MPE		MPE_Kerhomchy	
Expressive E	Helium MPE		MPE_Kesala	
Expressive E	Helium MPE		MPE_Kesefum	
Expressive E	Helium MPE		MPE_Kesiard	
Expressive E	Helium MPE		MPE_Kesirl	
Expressive E	Helium MPE		MPE_Keyflakes	
Expressive E	Helium MPE		MPE_Keylounge	
Expressive E	Helium MPE		MPE_Keystars	
Expressive E	Helium MPE		MPE_Keytar	
Expressive E	Helium MPE		MPE_Killdre	
Expressive E	Helium MPE		MPE_Kimber	
Expressive E	Helium MPE		MPE_Klom	
Expressive E	Helium MPE		MPE_Kwoopsy	
Expressive E	Helium MPE		MPE_Kwoopy	
Expressive E	Helium MPE		MPE_Leadio	
Expressive E	Helium MPE		MPE_Leadlom	
Expressive E	Helium MPE		MPE_Leadsteel	
Expressive E	Helium MPE		MPE_Leasil	
Expressive E	Helium MPE		MPE_Lecapi	
Expressive E	Helium MPE		MPE_Lecilp	
Expressive E	Helium MPE		MPE_Lecino	
Expressive E	Helium MPE		MPE_Lecolm	
Expressive E	Helium MPE		MPE_Leehe	
Expressive E	Helium MPE		MPE_Leflutio	
Expressive E	Helium MPE		MPE_Lefluty	
Expressive E	Helium MPE		MPE_Leoho	
Expressive E	Helium MPE		MPE_Lepan	
Expressive E	Helium MPE		MPE_Lepick	
Expressive E	Helium MPE		MPE_Levaporous	
Expressive E	Helium MPE		MPE_Pabyss	
Expressive E	Helium MPE		MPE_Pacejam	
Expressive E	Helium MPE		MPE_Pachill	
Expressive E	Helium MPE		MPE_Padadrom	
Expressive E	Helium MPE		MPE_Padavoice	
Expressive E	Helium MPE		MPE_Padenil	
Expressive E	Helium MPE		MPE_Padpipes	
Expressive E	Helium MPE		MPE_Padyvon	
Expressive E	Helium MPE		MPE_Palom	
Expressive E	Helium MPE		MPE_Pamaster	
Expressive E	Helium MPE		MPE_Pamisty	
Expressive E	Helium MPE		MPE_Pamuze	
Expressive E	Helium MPE		MPE_Pamuzette	
Expressive E	Helium MPE		MPE_Patchouli	
Expressive E	Helium MPE		MPE_Patheresa	
Expressive E	Helium MPE		MPE_Pawobby	
Expressive E	Helium MPE		MPE_Pawooh	
Expressive E	Helium MPE		MPE_Plafoo	
Expressive E	Helium MPE		MPE_Plauai	
Expressive E	Helium MPE		MPE_Plawaii	
Expressive E	Helium MPE		MPE_Playful	
Expressive E	Helium MPE		MPE_Playstory	
Expressive E	Helium MPE		MPE_Pleasant	
Expressive E	Helium MPE		MPE_Plimboo	
Expressive E	Helium MPE		MPE_Plom	
Expressive E	Helium MPE		MPE_Plotropico	
Expressive E	Helium MPE		MPE_Plug	
Expressive E	Helium MPE		MPE_Pluralism	
Expressive E	Helium MPE		MPE_Plush	
Helium				Jump to top
Expressive E	Helium		Arpi	
Expressive E	Helium		Arpicho	
Expressive E	Helium		Arpilit	
Expressive E	Helium		Arpillo	
Expressive E	Helium		Bafmila	
Expressive E	Helium		Bafmulo	
Expressive E	Helium		Bahoov	
Expressive E	Helium		Balam	
Expressive E	Helium		Balom	
Expressive E	Helium		Basab	
Expressive E	Helium		Bashadow	
Expressive E	Helium		Bashal	
Expressive E	Helium		Bashambala	
Expressive E	Helium		Bashouz	
Expressive E	Helium		Bashut	
Expressive E	Helium		Basob	
Expressive E	Helium		Basubaw	
Expressive E	Helium		Basubwob	
Expressive E	Helium		Belami	
Expressive E	Helium		Belose	
Expressive E	Helium		Kerhock	
Expressive E	Helium		Kerhody	
Expressive E	Helium		Kerhomchy	
Expressive E	Helium		Kesala	
Expressive E	Helium		Kesefum	
Expressive E	Helium		Kesiard	
Expressive E	Helium		Kesirl	
Expressive E	Helium		Keyflakes	
Expressive E	Helium		Keylounge	
Expressive E	Helium		Keystars	
Expressive E	Helium		Keytar	
Expressive E	Helium		Killdre	
Expressive E	Helium		Kimber	
Expressive E	Helium		Klom	
Expressive E	Helium		Kwoopsy	
Expressive E	Helium		Kwoopy	
Expressive E	Helium		Leadio	
Expressive E	Helium		Leadlom	
Expressive E	Helium		Leadsteel	
Expressive E	Helium		Leasil	
Expressive E	Helium		Lecapi	
Expressive E	Helium		Lecilp	
Expressive E	Helium		Lecino	
Expressive E	Helium		Lecolm	
Expressive E	Helium		Leehe	
Expressive E	Helium		Leflutio	
Expressive E	Helium		Lefluty	
Expressive E	Helium		Leoho	
Expressive E	Helium		Lepan	
Expressive E	Helium		Lepick	
Expressive E	Helium		Levaporous	
Expressive E	Helium		Pabyss	
Expressive E	Helium		Pacejam	
Expressive E	Helium		Pachill	
Expressive E	Helium		Padadrom	
Expressive E	Helium		Padavoice	
Expressive E	Helium		Padenil	
Expressive E	Helium		Padpipes	
Expressive E	Helium		Padyvon	
Expressive E	Helium		Palom	
Expressive E	Helium		Pamaster	
Expressive E	Helium		Pamisty	
Expressive E	Helium		Pamuze	
Expressive E	Helium		Pamuzette	
Expressive E	Helium		Patchouli	
Expressive E	Helium		Patheresa	
Expressive E	Helium		Pawobby	
Expressive E	Helium		Pawooh	
Expressive E	Helium		Plafoo	
Expressive E	Helium		Plauai	
Expressive E	Helium		Plawaii	
Expressive E	Helium		Playful	
Expressive E	Helium		Playstory	
Expressive E	Helium		Pleasant	
Expressive E	Helium		Plimboo	
Expressive E	Helium		Plom	
Expressive E	Helium		Plotropico	
Expressive E	Helium		Plug	
Expressive E	Helium		Pluralism	
Expressive E	Helium		Plush	
Osmose		(Released: March 2023 or before)		Jump to top
Firmware 1.0				
Expressive E	Osmose	factory	abyss lands	
Expressive E	Osmose	factory	acid bass	
Expressive E	Osmose	factory	acouskop	
Expressive E	Osmose	factory	acuitar	
Expressive E	Osmose	factory	aerials	
Expressive E	Osmose	factory	after the rain	
Expressive E	Osmose	factory	alacloud	
Expressive E	Osmose	factory	alenvers	
Expressive E	Osmose	factory	algo call	
Expressive E	Osmose	factory	altersaw	
Expressive E	Osmose	factory	ambiant analog 1	
Expressive E	Osmose	factory	analog adsr	
Expressive E	Osmose	factory	analog scream	
Expressive E	Osmose	factory	anareed	
Expressive E	Osmose	factory	anatolianpad	
Expressive E	Osmose	factory	another big one	
Expressive E	Osmose	factory	anthophila organ	
Expressive E	Osmose	factory	aplassian	
Expressive E	Osmose	factory	aqueous feel	
Expressive E	Osmose	factory	arcadia pan	
Expressive E	Osmose	factory	archer	
Expressive E	Osmose	factory	astral titans	
Expressive E	Osmose	factory	azure key	
Expressive E	Osmose	factory	babrass	
Expressive E	Osmose	factory	bacteria	
Expressive E	Osmose	factory	badratios bell	
Expressive E	Osmose	factory	balafun	
Expressive E	Osmose	factory	balloon from hanoi	
Expressive E	Osmose	factory	bandrive paradise	
Expressive E	Osmose	factory	banjoy	
Expressive E	Osmose	factory	bansuri	
Expressive E	Osmose	factory	bass distosine	
Expressive E	Osmose	factory	bass monster	
Expressive E	Osmose	factory	bass pad	
Expressive E	Osmose	factory	bazambar	
Expressive E	Osmose	factory	bazikey	
Expressive E	Osmose	factory	bella fm	
Expressive E	Osmose	factory	bells of digul	
Expressive E	Osmose	factory	beny s territory	
Expressive E	Osmose	factory	beyond felt	
Expressive E	Osmose	factory	biquide hang	
Expressive E	Osmose	factory	biquide harp	
Expressive E	Osmose	factory	biquide steel	
Expressive E	Osmose	factory	biquige bell	
Expressive E	Osmose	factory	bird whistler	
Expressive E	Osmose	factory	bits organ	
Expressive E	Osmose	factory	blasiz	
Expressive E	Osmose	factory	bleached organ	
Expressive E	Osmose	factory	blipkrieg	
Expressive E	Osmose	factory	bouncing spray	
Expressive E	Osmose	factory	bowedsymphfm	
Expressive E	Osmose	factory	bowreal lights	
Expressive E	Osmose	factory	brass fm	
Expressive E	Osmose	factory	brass fm2	
Expressive E	Osmose	factory	brass fm3	
Expressive E	Osmose	factory	brassimple	
Expressive E	Osmose	factory	brasswind	
Expressive E	Osmose	factory	brassy	
Expressive E	Osmose	factory	brave fields	
Expressive E	Osmose	factory	bright organ	
Expressive E	Osmose	factory	brightbank	
Expressive E	Osmose	factory	canyon steel	
Expressive E	Osmose	factory	carbon marimba	
Expressive E	Osmose	factory	carifem	
Expressive E	Osmose	factory	celestial	
Expressive E	Osmose	factory	celestial basin	
Expressive E	Osmose	factory	cellove	
Expressive E	Osmose	factory	cellovir	
Expressive E	Osmose	factory	chamber mellobow	
Expressive E	Osmose	factory	chamber strings	
Expressive E	Osmose	factory	cherie fm	
Expressive E	Osmose	factory	chick s lead	
Expressive E	Osmose	factory	choir	
Expressive E	Osmose	factory	choir additive	
Expressive E	Osmose	factory	chordead	
Expressive E	Osmose	factory	churchorgan	
Expressive E	Osmose	factory	claribreath	
Expressive E	Osmose	factory	clarinet	
Expressive E	Osmose	factory	classicana key	
Expressive E	Osmose	factory	classicana lead	
Expressive E	Osmose	factory	classipad	
Expressive E	Osmose	factory	clavi 1	
Expressive E	Osmose	factory	clavichord	
Expressive E	Osmose	factory	clavicorda	
Expressive E	Osmose	factory	clawha	
Expressive E	Osmose	factory	clings	
Expressive E	Osmose	factory	cold lead	
Expressive E	Osmose	factory	column of eternity	
Expressive E	Osmose	factory	copey	
Expressive E	Osmose	factory	copper club	
Expressive E	Osmose	factory	coridor	
Expressive E	Osmose	factory	cork the bottle	
Expressive E	Osmose	factory	cosmic blues	
Expressive E	Osmose	factory	cp eight	
Expressive E	Osmose	factory	crackling things	
Expressive E	Osmose	factory	creaker	
Expressive E	Osmose	factory	crossmod	
Expressive E	Osmose	factory	crossynthar	
Expressive E	Osmose	factory	crystal harmonics	
Expressive E	Osmose	factory	cs80+ladder	
Expressive E	Osmose	factory	cs80+ladder ii	
Expressive E	Osmose	factory	cumulus	
Expressive E	Osmose	factory	cvc 1 voice	
Expressive E	Osmose	factory	cvc 2 voices	
Expressive E	Osmose	factory	cvc 4 voices	
Expressive E	Osmose	factory	cycle and duty	
Expressive E	Osmose	factory	dabka 2022	
Expressive E	Osmose	factory	declanche	
Expressive E	Osmose	factory	deep corners	
Expressive E	Osmose	factory	delight lead	
Expressive E	Osmose	factory	deven	
Expressive E	Osmose	factory	dfm	
Expressive E	Osmose	factory	dirt acid	
Expressive E	Osmose	factory	dirty osc pad	
Expressive E	Osmose	factory	disco dawn	
Expressive E	Osmose	factory	distortion guitar	
Expressive E	Osmose	factory	dolce cristallo	
