Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	01 Hard & Loud Techno: AKAI, WAV/AIFF	17 Acoustic Keyboards: AKAI, WAV/AIFF	33 Disjointed Textures: AKAI, WAV/AIFF	49 Analog Fantasies: AKAI, WAV/AIFF
(Click the cell, and click the	02 Underground Hiphop: AKAI, WAV/AIFF	18 Funky Vocals: AKAI, WAV/AIFF	34 Burning Grunge Hip-Hop: AKAI, WAV/AIFF	50 Acoustic & Electric Guitars: AKAI, WAV/AIFF, MachFive
hyperlink that comes up.)	03 Pure Electro: AKAI, WAV/AIFF	19 Hip Hop R'n B: AKAI, WAV/AIFF	35 The Dark Side of Trip-Hop: AKAI, WAV/AIFF	51 House Side of 2 Steps: AKAI, WAV/AIFF
	04 Electric & Acoustic Guitar Loops: AKAI, WAV/AIFF	20 Fresh Disco House Vol. 1: AKAI, WAV/AIFF	36 Percussions Loops: AKAI, WAV/AIFF	52 R'n B Side of 2 Steps: AKAI, WAV/AIFF
	05 Jungle Explosive: AKAI, WAV/AIFF	21 Fresh Disco House Vol. 2: AKAI, WAV/AIFF	37 Pop / Rock Drumloops: AKAI, WAV/AIFF	53 Mediterrean Traditions: AKAI, WAV/AIFF
	06 Electric & Acoustic Bass: AKAI, WAV/AIFF	22 Vintage Guitars Loops: AKAI, WAV/AIFF	38 Funk & Groove Drumloops: AKAI, WAV/AIFF	54 Keyboard Phrases: AKAI, WAV/AIFF
	07 Crazy Processed Drums Loops: AKAI, WAV/AIFF	23 Historical Instruments: AKAI, WAV/AIFF	39 Brushed Drumloops: AKAI, WAV/AIFF	55 Creative & Dub Drum Loops: AKAI, WAV/AIFF
	08 Jazz & Latin Loops: AKAI, WAV/AIFF	24 Industrial Loops: AKAI, WAV/AIFF	40 Complete Accordions: AKAI, WAV/AIFF	56 Modern Percussion Loops: AKAI, WAV/AIFF
	09 Old School Keyboards: AKAI, WAV/AIFF	25 Big Beat Vol. 1 Drum Loops: AKAI, WAV/AIFF	41 Roots Funk: AKAI, WAV/AIFF	57 SFX Toolbox Vol. 1: AKAI, WAV/AIFF
	10 Acoustic Drums: AKAI, WAV/AIFF	26 Big Beat Vol. 2 Samples & More: AKAI, WAV/AIFF	42 Celtic Flavours: AKAI, WAV/AIFF	58 Drum'n Bass Sensations: AKAI, WAV/AIFF
	11 Dance & Groove Drums: AKAI, WAV/AIFF	27 Reggae Rabba Dub: AKAI, WAV/AIFF	43 Arabian Traditions: AKAI, WAV/AIFF	59 Spanish & Gypsy Traditions: AKAI, WAV/AIFF
	12 Analog & Synth Bass: AKAI, WAV/AIFF	28 Acoustic & Synth Choirs: AKAI, WAV/AIFF	44 African Traditions: AKAI, WAV/AIFF	60 Asian Traditions: AKAI, WAV/AIFF
	13 Ethereal Atmospheres: AKAI, WAV/AIFF	29 Killer Brass Riffs: AKAI, WAV/AIFF	45 Indian Traditions: AKAI, WAV/AIFF	61 SFX Toolbox 2: AKAI, WAV/AIFF
	14 Twisted Special FX: AKAI, WAV/AIFF	30 Electric Bass Grooves: AKAI, WAV/AIFF	46 70's Breakbeats: AKAI, WAV/AIFF	62 Complete Harp: AKAI, WAV/AIFF
	15 Acoustic Percussions: AKAI, WAV/AIFF	31 Miro's Grooves: AKAI, WAV/AIFF	47 Hip Hop - R'n B #2: AKAI, WAV/AIFF	63 Balkanish Traditions: AKAI, WAV/AIFF
	16 Bossa Brazil: AKAI, WAV/AIFF	32 Roots Disco: AKAI, WAV/AIFF	48 Ominous Drones: AKAI, WAV/AIFF (V2)	
				
				
to-do: redo all of the akai and multiformat versions, find & add missing versions, add xx the global soundscan				
Soundscan 01 - Hard & Loud Techno		(Released: November 1998)		
AKAI				
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 01-180TBEAT	TRASHBEAT180	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 02-160THUND	909THUNDE160	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 03-150 MAD	MAD909 150	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 04-140 POWER	POWER909 140	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 05-140 DROME	DROME909 140	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 06-135 HBEAT	HARDBEAT 135	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 07-ALIEN	ALIEN 146	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 08-DROME	DROME 146	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 09-FACTORY	FACTORY 152	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 10-KAOTIC	KAOTIK 152	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 11-MAD TB	MAD TB 152	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 12-NUCLEAR	NUCLEAR	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition A -> 13-FROGGERS	FROGGERS	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 01-BIRDY	BIRDY 160	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 02-MORSE	MORSE 160	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 03-STATIC	STATIC 180	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 04-CHEMIC	CHEMIC 180	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 05-ASTEROID	ASTEROID 180	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 06-FOLEY	FOLEY 180	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 07-SEQUENCOR	SEQUENCOR	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 08-HALLU	HALLU	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 09-CARTOON	CARTOON	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 10-SONAR	SONAR	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 11-OLDRAVE	OLDRAVE	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 12-RANDOM	RANDOM	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 13-INTERFER	INTERFERENCE	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 14-GEIGER	GEIGER	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 15-BLURP LOW	BLURP LOW	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition B -> 16-BLURP HI	BLURP HI	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition C -> 01-RADIO FX	RADIO FX	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition C -> 02-WORKS	WORKS	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition C -> 03-SAS	SAS	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition C -> 04-RUMBLE	RUMBLE	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition C -> 05-CARTRASH	CARTRASH	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition C -> 06-META FX	METAFX	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition C -> 07-INSECTUS	INSECTUS	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition C -> 08-WAR FX	WAR FX	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition C -> 09-CYBERGUN	CYBERGUN	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition C -> 10-TELEPORT	TELEPORT	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition C -> 11-PACVOX	PACVOX	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 01-LARSTACK	LARSENSTACK1	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 01-LARSTACK	LARSENSTACK2	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 02-TRASHWIND	TRASH WIND 1	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 02-TRASHWIND	TRASH WIND 2	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 03-EL.SCREAM	EL.SCREAM 1	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 03-EL.SCREAM	EL.SCREAM 2	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 04-NOIZFALL	NOIZFALL	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 05-STRATBELL	STRATOBELLFX	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 05-STRATBELL	STRATOBELLS2	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 05-STRATBELL	STRATOBELLS3	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 05-STRATBELL	STRATOBELLS4	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 05-STRATBELL	STRATOBELLS5	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 06-TRACKBELL	TRACKBELLS 1	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 06-TRACKBELL	TRACKBELLS 2	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 07-TRAXBASS	TRAXBASS	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 08-BELLBASS	BELL BASS	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 09-SYNTHBASS	SYNTHBASS 1	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 09-SYNTHBASS	SYNTHBASS 2	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 09-SYNTHBASS	SYNTHBASS 3	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 09-SYNTHBASS	SYNTHBASS 4	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 09-SYNTHBASS	SYNTHBASS 5	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 09-SYNTHBASS	SYNTHBASS 6	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 09-SYNTHBASS	SYNTHBASS 7	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 09-SYNTHBASS	SYNTHBASS 8	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 10-HARD BD	HARD BD	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 11-SD	SD	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 12-HH	HH	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 13-CLAPS+RIM	CLAPS+RIM	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 14-PERCS	PERCS	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 15-HARD KIT	HARD KIT	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 16-SOFT KIT	SOFT KIT	
UltimateSoundBank	Soundscan 01 - Hard & Loud Techno	Partition D -> 17-SCENE 1	SCENE   1	
