UVI	SweepMachine		00-Init	
UVI	SweepMachine		01-Preset 1	
UVI	SweepMachine		02-Preset 2	
UVI	SweepMachine		03-Preset 3	
UVI	SweepMachine		04-Preset 4 Wheel	
UVI	SweepMachine		Classic Sweep 4 Bars	
UVI	SweepMachine		Eight Bars Metallic	
UVI	SweepMachine		Emergency	
UVI	SweepMachine		Evolunoise	
UVI	SweepMachine		From Sub to Sky	
UVI	SweepMachine		Glasstmospheric	
UVI	SweepMachine		Insect Landing	
UVI	SweepMachine		LFO Crashlog	
UVI	SweepMachine		LFO River	
UVI	SweepMachine		LFO Simple Triple Mix	
UVI	SweepMachine		Making Bubbles	
UVI	SweepMachine		Mayhem Machine	
UVI	SweepMachine		Mini Choper	
UVI	SweepMachine		PacMan in Space	
UVI	SweepMachine		Platinum	
UVI	SweepMachine		Quasar T Show	
UVI	SweepMachine		Radio Transition	
UVI	SweepMachine		Revercymbals	
UVI	SweepMachine		Riding	
UVI	SweepMachine		Rythm Sweepical	
UVI	SweepMachine		Slave Drone	
UVI	SweepMachine		Sweep Dragon	
UVI	SweepMachine		Trooper Falling	
UVI	SweepMachine		Uranian Dolphin	
UVI	SweepMachine		Water Open	
UVI	SweepMachine		Wenesday One	
UVI	SweepMachine		Wheel Classweep	
UVI	SweepMachine		Wheel Gold Gong	
UVI	SweepMachine		Wheel LFO Metal	
UVI	SweepMachine		Wheel Metal Break	
UVI	SweepMachine		Wheel Sub to Space	
UVI	SweepMachine		Wheel Talking LFO	
UVI	SweepMachine		Wheel White Noise	
UVI	SweepMachine		Wind Machine	
UVI	SweepMachine		X-Plosion	
UVI	SweepMachine		Xtra Large Drone	
