UVI	PX Apollo		00-Init Mono	
UVI	PX Apollo		00-Init Stereo	
UVI	PX Apollo		01-Preset Voice 1	
UVI	PX Apollo		02-Preset Voice 2	
UVI	PX Apollo		03-Preset Voice 3	
UVI	PX Apollo		04-Preset Voice 4	
UVI	PX Apollo		05-Preset Voice 5	
UVI	PX Apollo		06-Preset Voice 6	
UVI	PX Apollo		07-Preset Voice 7	
UVI	PX Apollo		08-Preset Voice 8	
UVI	PX Apollo		09-Preset Voice 9	
UVI	PX Apollo		10-Preset Voice 10	
UVI	PX Apollo		11-Preset Voice 11	
UVI	PX Apollo		12-Preset Voice 12	
UVI	PX Apollo		13-Preset Voice 13	
UVI	PX Apollo		14-Preset Voice 14	
UVI	PX Apollo		15-Split Voice Poly	
UVI	PX Apollo		16-Split Voice Mono	
UVI	PX Apollo		AR-Arpollo	
UVI	PX Apollo		AR-Beauties Raydeen	
UVI	PX Apollo		AR-Daftangerine	
UVI	PX Apollo		AR-David Shiffer	
UVI	PX Apollo		AR-Double Double 1	
UVI	PX Apollo		AR-Double Double 2	
UVI	PX Apollo		AR-James Blond	
UVI	PX Apollo		AR-Larsoonic	
UVI	PX Apollo		AR-Pad Dark Arp	
UVI	PX Apollo		AR-Phaedra	
UVI	PX Apollo		AR-Portarpmento	
UVI	PX Apollo		AR-Soft Drink	
UVI	PX Apollo		AR-Staccapollo	
UVI	PX Apollo		AR-Toy Zarus	
UVI	PX Apollo		AR-Velophonic	
UVI	PX Apollo		AR-Wheel Canto	
UVI	PX Apollo		BL-Eight Bell	
UVI	PX Apollo		BL-Fair Fake	
UVI	PX Apollo		BL-Fantabulle	
UVI	PX Apollo		BL-High End	
UVI	PX Apollo		BL-Loonatic	
UVI	PX Apollo		BL-Mike Old	
UVI	PX Apollo		BL-Mixa Brassell	
UVI	PX Apollo		BL-Mixabolic	
UVI	PX Apollo		BL-Polybell	
UVI	PX Apollo		BL-Proto Gital	
UVI	PX Apollo		BL-So Soft So	
UVI	PX Apollo		BL-Sparkverbell	
UVI	PX Apollo		BL-Very Molo	
UVI	PX Apollo		BL-Vintage Vibe	
UVI	PX Apollo		BL-Wheel Dirty	
UVI	PX Apollo		BR-Brass OB	
UVI	PX Apollo		BR-Coloring	
UVI	PX Apollo		BR-Eve Angelis	
UVI	PX Apollo		BR-Multi Face	
UVI	PX Apollo		BR-Orchestranalog	
UVI	PX Apollo		BR-Pad Brassing	
UVI	PX Apollo		BR-Soft Beauty	
UVI	PX Apollo		BR-Steady Brass	
UVI	PX Apollo		BS-Big Phatty	
UVI	PX Apollo		BS-Co Branding	
UVI	PX Apollo		BS-Damoniac	
