Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A001 Q-rious?     WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A002 BandPhaser   WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A003 Bells        WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A004 Eastern Wind ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A005 Future Flute  jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A006 Kerbholz     WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A007 Levinsky/5   ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A008 Meisterhaft   DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A009 Puzzling     WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A010 Q knows?     ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A011 80's Hit      jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A012 Q-Tip         DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A013 48dB Notch   WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A014 Ahrpeggiotto ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A015 Backgrounded  DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A016 Bass Arped   WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A017 BusyQ4U      ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A018 Dreams        jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A019 Fatted        DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A020 Full Chords  WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A021 GeeGaGooQ    WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A022 KrautedHaus  ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A023 LostInMotion ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A024 Meloggiator   jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A025 Mode 1&1      jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A026 Moduli Seq 1  DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A027 Oldstyle Arp. jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A028 PaceLine      JF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A029 Panreduction WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A030 Phadda        DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A031 PheeGaDee    WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A032 Quarantine   ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A033 Radiosity     DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A034 Rhythmic Hold jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A035 Shorty Q      DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A036 SqrBassSwing WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A037 Vince Clark   jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A038 Wandering Egg DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A039 55 Sooolooo  WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A040 Al'arabiata  ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A041 Alphaville ?! jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A042 Asian Harmony jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A043 Banpasso     ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A044 Clear'n'Old   jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A045 Cruisin'     ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A046 Dance Melody  jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A047 Deep Synth Q  DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A048 DX Synth      DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A049 Eisregen      jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A050 ElectroPop    jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A051 Grizzle      ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A052 Groucho      ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A053 HitwerQ      WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A054 Hooked on Q  ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A055 Iceland      ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A056 Jembala      WMF	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A057 LuckySound    DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A058 Melodic       jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A059 MS Orbit      DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A060 Onyx         ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A061 Ouch!        ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A062 PluQ         ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A063 Prohgressive ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A064 PWM Lead      jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A065 Qontexxt     ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A066 QubikSound    DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A067 Revenge      ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A068 Sad Days      jh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A069 SEX sells!   ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A070 Shadows      ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A071 Sparkle Solo  DK	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A072 The Blues    ugh	
Waldorf	Q (Factory Soundset 1998)	Sound -> Bank A	A073 Throaty Q    ugh	
