MOTU	Model 12		Empty	
MOTU	Model 12		Studio Kit_loud	
MOTU	Model 12		Studio Kit_medium	
MOTU	Model 12		Studio Kit_soft	
MOTU	Model 12		Studio Kit_rods	
MOTU	Model 12		Studio Kit_brushes	
MOTU	Model 12		Studio Kit_mallets	
MOTU	Model 12		Studio Kit_cymbal swells	
MOTU	Model 12		Studio Kit_cymbal fx	
MOTU	Model 12		Rhythm55	
MOTU	Model 12		Rhythm64	
MOTU	Model 12		Rhythm77	
MOTU	Model 12		Rhythm110	
MOTU	Model 12		Rhythm800 1	
MOTU	Model 12		Rhythm800 2	
MOTU	Model 12		Rhythm800 3	
MOTU	Model 12		Rhythm800 4	
MOTU	Model 12		Rhythm900 1	
MOTU	Model 12		Rhythm900 2	
MOTU	Model 12		TVH Kit	
MOTU	Model 12		Soniq Kit A	
MOTU	Model 12		Soniq Kit B	
MOTU	Model 12		Chip Kit	
MOTU	Model 12		Fuji Bicycle Kit	
MOTU	Model 12		Hand Clap	
MOTU	Model 12		More Cowbell	
MOTU	Model 12		Gang Bell	
MOTU	Model 12		Radio FX	
MOTU	Model 12		LA Trailer Production	
