Image-Line	Wasp		Acidsynth	
Image-Line	Wasp		Bassdropoff	
Image-Line	Wasp		Basslowsaw	
Image-Line	Wasp		Bassphat	
Image-Line	Wasp		Bassshort	
Image-Line	Wasp		Bassshort2	
Image-Line	Wasp		Basswasp	
Image-Line	Wasp		Bellsynth	
Image-Line	Wasp		Default	
Image-Line	Wasp		Distortedguitar	
Image-Line	Wasp		Distortedguitarharmonics	
Image-Line	Wasp		Distortedsaw	
Image-Line	Wasp		Doublefat	
Image-Line	Wasp		Electrosaw	
Image-Line	Wasp		Insectsynth	
Image-Line	Wasp		Lasersynth	
Image-Line	Wasp		LavaFX	
Image-Line	Wasp		Maxdist	
Image-Line	Wasp		Metalicsweep	
Image-Line	Wasp		PadCosmos	
Image-Line	Wasp		PadDoubledistance	
Image-Line	Wasp		PadFatwsaws	
Image-Line	Wasp		PadPower1	
Image-Line	Wasp		PadPower2	
Image-Line	Wasp		PadPower3	
Image-Line	Wasp		PadPower4	
Image-Line	Wasp		PadSlowwhistle	
Image-Line	Wasp		PadSoftelectroVibe	
Image-Line	Wasp		Padsquarepulse	
Image-Line	Wasp		PadSynthchior	
Image-Line	Wasp		PadThewobbler	
Image-Line	Wasp		PadTriplesquared	
Image-Line	Wasp		PadWah	
Image-Line	Wasp		Phaseaw	
Image-Line	Wasp		Plucksynth	
Image-Line	Wasp		Polysawsynth	
Image-Line	Wasp		Resolution	
Image-Line	Wasp		Shortsaw	
Image-Line	Wasp		Sicksynth	
Image-Line	Wasp		Stellar	
Image-Line	Wasp		Thinsaws	
Image-Line	Wasp		Triplesquare	
Image-Line	Wasp		Vsynth1	
Image-Line	Wasp		Vsynth2	
Image-Line	Wasp		WaspAccordian	
Image-Line	Wasp		Wideorgan	
Image-Line	Wasp		Widesaw	
