Image-Line	Wave Traveller		classic kick	
Image-Line	Wave Traveller		Default	
Image-Line	Wave Traveller		go	
Image-Line	Wave Traveller		hmmm	
Image-Line	Wave Traveller		just scratchin	
Image-Line	Wave Traveller		snare	
