Image-Line	FL Slayer		AUTO Chorus Chords	
Image-Line	FL Slayer		AUTO Easy Wah	
Image-Line	FL Slayer		AUTO Flanger Chords	
Image-Line	FL Slayer		AUTO Leslie	
Image-Line	FL Slayer		AUTO Natural	
Image-Line	FL Slayer		AUTO Phaser Chords	
Image-Line	FL Slayer		AUTO Rolling	
Image-Line	FL Slayer		AUTO Rolling 2	
Image-Line	FL Slayer		AUTO Talkbox	
Image-Line	FL Slayer		BASS Ebass	
Image-Line	FL Slayer		BASS Ebass 2	
Image-Line	FL Slayer		BASS Fretless	
Image-Line	FL Slayer		BASS Harmonizer	
Image-Line	FL Slayer		BASS Harmonizer 2	
Image-Line	FL Slayer		BASS Plug	
Image-Line	FL Slayer		BASS Punch	
Image-Line	FL Slayer		BASS Slap	
Image-Line	FL Slayer		BASS Slap 2	
Image-Line	FL Slayer		BASS Slap 3	
Image-Line	FL Slayer		BASS Slap Power	
Image-Line	FL Slayer		DIST Dire Straits	
Image-Line	FL Slayer		DIST Metal	
Image-Line	FL Slayer		DIST Reeth	
Image-Line	FL Slayer		DIST Rock	
Image-Line	FL Slayer		DIST Rythm	
Image-Line	FL Slayer		DIST Sololead Glide	
Image-Line	FL Slayer		DIST Tremolo	
Image-Line	FL Slayer		DIST WahWah	
Image-Line	FL Slayer		ELEKTRO Guitar 3000	
Image-Line	FL Slayer		ELEKTRO House Music	
Image-Line	FL Slayer		ELEKTRO Jungle	
Image-Line	FL Slayer		ELEKTRO Pumpy Bass	
Image-Line	FL Slayer		ETHNO Glass Guitar	
Image-Line	FL Slayer		ETHNO Rainwoods	
Image-Line	FL Slayer		ETHNO Sitar Like	
Image-Line	FL Slayer		ETHNO Talking India	
Image-Line	FL Slayer		FX Atari 2600 Computer	
Image-Line	FL Slayer		FX Mad Photons	
Image-Line	FL Slayer		FX Mad Physical Model	
Image-Line	FL Slayer		FX Rattle	
Image-Line	FL Slayer		FX Space Invaders	
Image-Line	FL Slayer		FX Sunshine Reggae	
Image-Line	FL Slayer		FX Warp	
Image-Line	FL Slayer		POWER Chorused	
Image-Line	FL Slayer		POWER Dire Straits	
Image-Line	FL Slayer		POWER Dumb	
Image-Line	FL Slayer		POWER Fuzzy Flange	
Image-Line	FL Slayer		POWER Heavy Phazor	
Image-Line	FL Slayer		POWER Metal	
Image-Line	FL Slayer		POWER Old Leslie	
Image-Line	FL Slayer		POWER Phaser Amp	
Image-Line	FL Slayer		POWER Rock	
Image-Line	FL Slayer		POWER Rock Taps	
Image-Line	FL Slayer		POWER Rythm Guitar	
Image-Line	FL Slayer		POWER Tremolo	
Image-Line	FL Slayer		SINGLE Chorus	
Image-Line	FL Slayer		SINGLE Funky	
Image-Line	FL Slayer		SINGLE PhaserFB	
Image-Line	FL Slayer		SINGLE Talkbox	
Image-Line	FL Slayer		SINGLE Ticks	
Image-Line	FL Slayer		SINGLE Unplugged	
Image-Line	FL Slayer		SINGLE WahWah 1	
Image-Line	FL Slayer		SINGLE WahWah 2	
Image-Line	FL Slayer		SINGLE Wild West Glide	
