Sound Ideas	Series 2000	2003-08-01	TELEPHONE, EUROPEAN	RINGING, FOREIGN, OFFICE
Sound Ideas	Series 2000	2003-09-01	TELEPHONE, EUROPEAN	BUSY SIGNAL, FOREIGN, OFFICE
Sound Ideas	Series 2000	2003-10-01	TELEPHONE, EUROPEAN	INTERNAL RING AND PICK UP, FOREIGN, OFFICE
Sound Ideas	Series 2000	2003-11-01	TELEPHONE, EUROPEAN	DIAL TONE, FOREIGN, OFFICE
Sound Ideas	Series 2000	2003-12-01	TELEPHONE, EUROPEAN	DIAL SIGNAL, FOREIGN, OFFICE
Sound Ideas	Series 2000	2003-13-01	TELEPHONE, EUROPEAN	RING AND PICK UP, FOREIGN, OFFICE
Sound Ideas	Series 2000	2003-14-01	TELEPHONE, EUROPEAN	BUSY SIGNAL, FOREIGN, OFFICE
Sound Ideas	Series 2000	2003-15-01	HORSE	WALKING AND NEIGHING, ANIMAL
Sound Ideas	Series 2000	2003-16-01	HORSE	NEIGHING, ANIMAL
Sound Ideas	Series 2000	2003-17-01	HORSE	NEIGH, ANIMAL
Sound Ideas	Series 2000	2003-18-01	HORSE	NEIGH, ANIMAL
Sound Ideas	Series 2000	2003-19-01	TRAIN, STATION	PLATFORM AMBIENCE, TRAINS COMING AND GOING, SUBWAY, GERMAN, FOREIGN
Sound Ideas	Series 2000	2003-20-01	TRAIN, DIESEL	RIDING TRAIN INTO STATION, STOPS, DISEMBARK, SUBWAY, GERMAN, FOREIGN
Sound Ideas	Series 2000	2003-21-01	CROWD, TALKING	MALES AND FEMALES TALKING, FOREIGN, SMALL, PARTY, FRENCH, AMBIENCE, GERMAN
Sound Ideas	Series 2000	2003-22-01	RESTAURANT, SMALL	VOICES AND EQUIPMENT SOUNDS, FOREIGN, GERMAN, FRENCH, AMBIENCE
Sound Ideas	Series 2000	2003-23-01	STORE, DEPARTMENT	VOICES, CHECKOUT, MUSIC IN BACKGROUND, FOREIGN, GERMAN, FRENCH, AMBIENCE
Sound Ideas	Series 2000	2003-24-01	RESTAURANT, GRILL	SMALL: VOICES, UTENSILS, FOOD PREPARATION, FOREIGN, GERMAN, FRENCH, AMBIENCE, CAFÉ
Sound Ideas	Series 2000	2003-25-01	RESTAURANT, CAFÉ	OUTDOOR: VOICES, UTENSILS, BIRDS CHIRPING, FOREIGN, GERMAN, AMBIENCE
Sound Ideas	Series 2000	2003-26-01	PARK, GERMAN	SMALL CROWD IN PARK, VOICES, FOOTSTEPS, BIRDS, FOREIGN, AMBIENCE, RESIDENTIAL
Sound Ideas	Series 2000	2003-27-01	FAIR, AMUSEMENT PARK	MIDWAY AMBIENCE: RIDES, P.A., GAMES, MUSIC, GERMAN, ARCADE, CROWD, FOREIGN
Sound Ideas	Series 2000	2003-28-01	FAIR, AMUSEMENT PARK	MIDWAY AMBIENCE: VOICES, MUSIC, GERMAN, ARCADE, CROWD, FOREIGN
Sound Ideas	Series 2000	2003-29-01	CROWD, OUTDOOR	LARGE SOCCER CROWD: ROWDY, CHEERING AND WHISTLING, GERMAN, STADIUM, CROWD, FOREIGN, SPORTS
Sound Ideas	Series 2000	2004-01-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: START, TAXI AWAY
Sound Ideas	Series 2000	2004-02-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: TAXIING APPROACH AND PASS
Sound Ideas	Series 2000	2004-03-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: TAKE OFF
Sound Ideas	Series 2000	2004-04-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: LOW FLY PAST
Sound Ideas	Series 2000	2004-05-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: LANDING
Sound Ideas	Series 2000	2004-06-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: TAXI, APPROACH AND SHUT OFF
Sound Ideas	Series 2000	2004-07-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: START, TAXI, INTERIOR
Sound Ideas	Series 2000	2004-08-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: TAKE OFF, INTERIOR
Sound Ideas	Series 2000	2004-09-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: IN FLIGHT, INTERIOR
Sound Ideas	Series 2000	2004-10-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: APPROACH, LAND ON WATER, INTERIOR
Sound Ideas	Series 2000	2004-11-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: TAKE OFF FROM WATER, INTERIOR
Sound Ideas	Series 2000	2004-12-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: APPROACH AND LAND, INTERIOR
Sound Ideas	Series 2000	2004-13-01	AIRPLANE, SMALL PROP	CESSNA FLOAT PLANE: TAXI, STOP, SHUT OFF
Sound Ideas	Series 2000	2004-14-01	AIRPLANE, TWIN PROP	PIPER: START, TAXI AWAY
Sound Ideas	Series 2000	2004-15-01	AIRPLANE, TWIN PROP	PIPER: TAXIING, APPROACH AND PASS
Sound Ideas	Series 2000	2004-16-01	AIRPLANE, TWIN PROP	PIPER: TAKE OFF
Sound Ideas	Series 2000	2004-17-01	AIRPLANE, TWIN PROP	PIPER: LOW FLY PAST
Sound Ideas	Series 2000	2004-18-01	AIRPLANE, TWIN PROP	PIPER: TAXIING APPROACH, SHUT OFF
Sound Ideas	Series 2000	2004-19-01	AIRPLANE, TWIN PROP	TWIN PROP-GRUMMAN CS2F TRACKER: PASSES BY
Sound Ideas	Series 2000	2004-20-01	AIRPLANE, TWIN PROP	DASH 8: START UP AND RUN ON TARMAC
Sound Ideas	Series 2000	2004-21-01	AIRPLANE, TWIN PROP	TWIN PROP-OTTER: PASSES OVERHEAD
Sound Ideas	Series 2000	2004-22-01	AIRPLANE, TURBO PROP	TAKE OFF, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-23-01	AIRPLANE, TURBO PROP	AURORA: PASSES BY
Sound Ideas	Series 2000	2004-24-01	AIRPLANE, SINGLE PROP	FG1-D CORSAIR: PASSES BY
Sound Ideas	Series 2000	2004-25-01	AIRPLANE, SINGLE PROP	P51D MUSTANG: PASSES BY
Sound Ideas	Series 2000	2004-26-01	AIRPLANE, SINGLE PROP	GRUMMAN TBM-3E AVENGER: PASSES BY
Sound Ideas	Series 2000	2004-27-01	AIRPLANE, JET	MEDIUM, TAKE OFF, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-28-01	AIRPLANE, JET	LARGE: TAKE OFF, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-29-01	AIRPLANE, JET	LARGE: TAKE OFF, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-30-01	AIRPLANE, JET	LARGE: TAKE OFF, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-31-01	AIRPLANE, JET	LARGE: TAKE OFF, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-32-01	AIRPLANE, JET	LARGE: TAKE OFF, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-33-01	AIRPLANE, JET	LARGE: TAKE OFF, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-34-01	AIRPLANE, JET	LARGE: TAKE OFF
Sound Ideas	Series 2000	2004-35-01	AIRPLANE, JET	LARGE: TAKE OFF
Sound Ideas	Series 2000	2004-36-01	AIRPLANE, JET	LARGE: TAKE OFF
Sound Ideas	Series 2000	2004-37-01	AIRPLANE, JET	LARGE: TAKE OFF
Sound Ideas	Series 2000	2004-38-01	AIRPLANE, JET	SMALL: LANDING, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-39-01	AIRPLANE, JET	MEDIUM: LANDING, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-40-01	AIRPLANE, JET	LARGE: LANDING
Sound Ideas	Series 2000	2004-41-01	AIRPLANE, JET	LARGE: LANDING, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-42-01	AIRPLANE, JET	LARGE: LANDING, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-43-01	AIRPLANE, JET	LARGE: LANDING, PASSES OVERHEAD
Sound Ideas	Series 2000	2004-44-01	AIRPLANE, JET	CONCORDE: PASSES OVERHEAD SLOWLY
Sound Ideas	Series 2000	2004-45-01	AIRPLANE, JET	CONCORDE: PASSES OVERHEAD, FADES AWAY
Sound Ideas	Series 2000	2004-46-01	AIRPLANE, JET	F-18 HORNET: PASS, SEVERAL TIMES, CF-18
Sound Ideas	Series 2000	2004-47-01	AIRPLANE, JET	F-18 HORNET: PASSES OVERHEAD, CF-18
Sound Ideas	Series 2000	2004-48-01	AIRPLANE, JET	CT-114 TUTOR: SEVERAL PASSES
Sound Ideas	Series 2000	2004-49-01	AIRPLANE, JET	F-15 EAGLE: SINGLE PASS, LONG FADE AWAY
Sound Ideas	Series 2000	2004-50-01	AIRPLANE, JET	F-15 EAGLE: PASSES BY SEVERAL TIMES
Sound Ideas	Series 2000	2004-51-01	AIRPLANE, JET	F-16: PASS OVERHEAD
Sound Ideas	Series 2000	2004-52-01	AIRPLANE, JET	F-16: PASS OVERHEAD
Sound Ideas	Series 2000	2004-53-01	AIRPLANE, JET	F-16: PASS OVERHEAD
Sound Ideas	Series 2000	2004-54-01	AIRPLANE, JET	F-16: PASS OVERHEAD
Sound Ideas	Series 2000	2004-55-01	AIRPLANE, JET	F-16: PASS BY, OFF IN DISTANCE
Sound Ideas	Series 2000	2004-56-01	AIRPLANE, JET	F-16: PASS, SEVERAL TIMES
Sound Ideas	Series 2000	2004-57-01	AIRPLANE, JET	SR71A BLACKBIRD: PASSES OVERHEAD SLOWLY
Sound Ideas	Series 2000	2004-58-01	AIRPLANE, JET	SR71A BLACKBIRD: PASSES OVERHEAD, FADES AWAY
Sound Ideas	Series 2000	2004-59-01	AIRPLANE, JET	VC10K MK 3: PASSES OVERHEAD
Sound Ideas	Series 2000	2004-60-01	AIRPLANE, JET	ON TARMAC, RUNNING
Sound Ideas	Series 2000	2004-61-01	AIRPLANE, JETS	AMBIENCE ON TARMAC, AIRPORT
Sound Ideas	Series 2000	2004-62-01	AIRPLANE, JETS	AMBIENCE ON TARMAC, AIRPORT
Sound Ideas	Series 2000	2004-63-01	CHICKEN	SEVERAL CLUCKING, BIRDS AND WIND IN BACKGROUND, ANIMAL, BIRD
Sound Ideas	Series 2000	2004-64-01	COW	SINGLE MOO, ANIMAL
Sound Ideas	Series 2000	2004-64-02	COW	TWO MOOING, ANIMAL
Sound Ideas	Series 2000	2004-64-03	COW	TWO MOOING, ANIMAL
Sound Ideas	Series 2000	2004-64-04	COW	TWO MOOING AT THE SAME TIME, ANIMAL
Sound Ideas	Series 2000	2004-65-01	COW	SEVERAL: MOOING, ANIMAL
Sound Ideas	Series 2000	2004-66-01	COW	MOVING AROUND IN STABLE AND MOOING, ANIMAL
Sound Ideas	Series 2000	2004-67-01	DOG, TERRIER	SINGLE BARK, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-67-02	DOG, TERRIER	BARKING, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-68-01	DOG, TERRIER	BARKING, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-69-01	DOG, TERRIER	BARKING, OUTDOOR, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-70-01	DOG, TERRIER	BARKING, OUTDOOR, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-71-01	DOG, TERRIER	SNEEZING, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-72-01	DOG, COLLIE	BARKING, AT DISTANCE, THEN UP CLOSE, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-73-01	DOG, SHEPHERD	SINGLE BARK, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-73-02	DOG, SHEPHERD	BARKING, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-74-01	DOG, SHEPHERD	YELPING, OUTDOOR, ANIMAL
Sound Ideas	Series 2000	2004-75-01	DOG, SHEPHERD	BARKING, OUTDOOR, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-76-01	DOG, DOBERMAN	SINGLE BARK, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-76-02	DOG, DOBERMAN	BARKING, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-77-01	DOG, DOBERMAN	MOANING, ANIMAL, KENNEL
Sound Ideas	Series 2000	2004-78-01	DOGS, HUSKIES	RESTLESS, BARKING AND HOWLING, RATTLE OF COLLARS, ANIMAL
Sound Ideas	Series 2000	2004-79-01	DUCKS	QUACKING IN POND, VOICES AND CITY AMBIENCE IN BACKGROUND, ANIMAL, BIRD
Sound Ideas	Series 2000	2004-80-01	HORSE	GRUNT, ANIMAL
Sound Ideas	Series 2000	2004-80-02	HORSE	NEIGH, ANIMAL
Sound Ideas	Series 2000	2004-80-03	HORSE	NEIGH, ANIMAL
Sound Ideas	Series 2000	2004-80-04	HORSE	NEIGH, ANIMAL
Sound Ideas	Series 2000	2004-80-05	HORSE	NEIGH, ANIMAL
Sound Ideas	Series 2000	2004-80-06	HORSE	NEIGH, ANIMAL
Sound Ideas	Series 2000	2004-80-07	HORSE	NEIGH, ANIMAL
Sound Ideas	Series 2000	2004-80-08	HORSE	NEIGH, ANIMAL
Sound Ideas	Series 2000	2004-80-09	HORSE	NEIGH, ANIMAL
Sound Ideas	Series 2000	2004-80-10	HORSE	NEIGH, ANIMAL
Sound Ideas	Series 2000	2004-81-01	HORSE	SNORT, ANIMAL
Sound Ideas	Series 2000	2004-81-02	HORSE	SNORT, ANIMAL
Sound Ideas	Series 2000	2004-81-03	HORSE	SNORT, ANIMAL
Sound Ideas	Series 2000	2004-82-01	HORSE	SQUEAL, ANIMAL
Sound Ideas	Series 2000	2004-82-02	HORSE	SQUEAL, ANIMAL
Sound Ideas	Series 2000	2004-82-03	HORSE	SQUEAL, ANIMAL
Sound Ideas	Series 2000	2004-82-04	HORSE	SQUEAL, ANIMAL
Sound Ideas	Series 2000	2004-82-05	HORSE	SQUEAL, ANIMAL
Sound Ideas	Series 2000	2004-82-06	HORSE	SQUEAL, ANIMAL
Sound Ideas	Series 2000	2004-83-01	HORSES	MARCHING BY ON ASPHALT, CITY, ANIMAL
Sound Ideas	Series 2000	2004-84-01	HORSES	RESTLESS, NEIGHING, GRUNTING, SQUEALING, ANIMAL
Sound Ideas	Series 2000	2004-85-01	HORSES	SNORTING, ANIMAL
Sound Ideas	Series 2000	2004-86-01	HORSES	WALKING IN STABLE, NEIGHING, ANIMAL
Sound Ideas	Series 2000	2004-87-01	HORSE, ANGRY	KICKING STALL DOOR, ANIMAL
Sound Ideas	Series 2000	2004-88-01	HORSES, RESTLESS	IN STABLE, WAITING FOR FOOD, ANIMAL
Sound Ideas	Series 2000	2004-89-01	HORSES, RESTLESS	NEIGHING, GRUNTING, SQUEALING, ANIMAL
Sound Ideas	Series 2000	2004-90-01	HORSE RACE	CALL TO TRACK, BUGLE, MUSIC, SPORTS
Sound Ideas	Series 2000	2005-01-01	APPLAUSE	SMALL CROWD: INDOOR
Sound Ideas	Series 2000	2005-01-02	APPLAUSE	SMALL CROWD: INDOOR
Sound Ideas	Series 2000	2005-01-03	APPLAUSE	SMALL CROWD: INDOOR
Sound Ideas	Series 2000	2005-01-04	APPLAUSE	SMALL CROWD: INDOOR
Sound Ideas	Series 2000	2005-02-01	APPLAUSE	SMALL CROWD: INDOOR, CHEERS, CHEERING
Sound Ideas	Series 2000	2005-03-01	APPLAUSE	SMALL CROWD: INDOOR, LAUGHTER
Sound Ideas	Series 2000	2005-03-02	APPLAUSE	SMALL CROWD: INDOOR, LAUGHTER
Sound Ideas	Series 2000	2005-04-01	APPLAUSE	SMALL CROWD: INDOOR APPLAUSE FOLLOWED BY LAUGHTER
Sound Ideas	Series 2000	2005-04-02	APPLAUSE	SMALL CROWD: INDOOR, LAUGHTER THEN APPLAUSE
Sound Ideas	Series 2000	2005-04-03	APPLAUSE	SMALL CROWD: INDOOR, APPLAUSE, LAUGHTER, APPLAUSE
Sound Ideas	Series 2000	2005-04-04	APPLAUSE	SMALL CROWD: INDOOR, LAUGHTER LEADS INTO APPLAUSE
Sound Ideas	Series 2000	2005-04-05	APPLAUSE	SMALL CROWD: INDOOR, SMALL APPLAUSE AND LAUGHTER
Sound Ideas	Series 2000	2005-05-01	APPLAUSE	SMALL CROWD: OUTDOOR
Sound Ideas	Series 2000	2005-05-02	APPLAUSE	SMALL CROWD: OUTDOOR
Sound Ideas	Series 2000	2005-06-01	APPLAUSE	MEDIUM CROWD: INDOOR
Sound Ideas	Series 2000	2005-06-02	APPLAUSE	MEDIUM CROWD: INDOOR
Sound Ideas	Series 2000	2005-07-01	APPLAUSE, CHEERING	MEDIUM CROWD: INDOOR, CHEERING
Sound Ideas	Series 2000	2005-08-01	APPLAUSE, CHEERING	MEDIUM CROWD: INDOOR, WHISTLING
Sound Ideas	Series 2000	2005-09-01	APPLAUSE, CHEERING	MEDIUM CROWD: INDOOR, WHISTLING & CHEERS
Sound Ideas	Series 2000	2005-09-02	APPLAUSE, CHEERING	MEDIUM CROWD: INDOOR, WHISTLING & CHEERS
Sound Ideas	Series 2000	2005-09-03	APPLAUSE, CHEERING	MEDIUM CROWD: INDOOR, WHISTLING & CHEERS
Sound Ideas	Series 2000	2005-10-01	APPLAUSE, CHEERING	MEDIUM CROWD: INDOOR, LOUD CHEERS
Sound Ideas	Series 2000	2005-11-01	APPLAUSE, CHEERING	MEDIUM CROWD: INDOOR, LOUD CHEERS & WHISTLING
Sound Ideas	Series 2000	2005-12-01	APPLAUSE, CHEERING	MEDIUM CROWD: INDOOR, LOUD CHEERS & WHISTLING
Sound Ideas	Series 2000	2005-13-01	APPLAUSE, CHEERING	MEDIUM CROWD: INDOOR, APPLAUSE AND WHISTLING
Sound Ideas	Series 2000	2005-14-01	APPLAUSE, CHEERING	MEDIUM CROWD: INDOOR APPLAUSE, LAUGHTER, CHEERS
Sound Ideas	Series 2000	2005-15-01	APPLAUSE, CHEERING	MEDIUM CROWD: INDOOR, LAUGHTER, CHEERS AND WHISTLING
Sound Ideas	Series 2000	2005-16-01	APPLAUSE	MEDIUM CROWD: INDOOR, APPRECIATIVE
Sound Ideas	Series 2000	2005-17-01	APPLAUSE	MEDIUM CROWD: OUTDOOR
Sound Ideas	Series 2000	2005-17-02	APPLAUSE	MEDIUM CROWD: OUTDOOR
Sound Ideas	Series 2000	2005-17-03	APPLAUSE	MEDIUM CROWD: OUTDOOR
Sound Ideas	Series 2000	2005-18-01	APPLAUSE, CHEERING	MEDIUM CROWD: OUTDOOR
Sound Ideas	Series 2000	2005-19-01	APPLAUSE, CHEERING	MEDIUM CROWD: OUTDOOR
Sound Ideas	Series 2000	2005-19-02	APPLAUSE	MEDIUM CROWD: OUTDOOR
Sound Ideas	Series 2000	2005-20-01	APPLAUSE, CHEERING	MEDIUM CROWD: OUTDOOR, BELLS
Sound Ideas	Series 2000	2005-21-01	APPLAUSE	LARGE CROWD: INDOOR
Sound Ideas	Series 2000	2005-22-01	APPLAUSE	LARGE CROWD: INDOOR
Sound Ideas	Series 2000	2005-23-01	APPLAUSE	LARGE CROWD: INDOOR
Sound Ideas	Series 2000	2005-24-01	APPLAUSE	LARGE CROWD: INDOOR
Sound Ideas	Series 2000	2005-25-01	APPLAUSE, CHEERING	LARGE CROWD: INDOOR, CHEERS
Sound Ideas	Series 2000	2005-25-02	APPLAUSE, CHEERING	LARGE CROWD: INDOOR, CHEERS
Sound Ideas	Series 2000	2005-25-03	APPLAUSE, CHEERING	LARGE CROWD: INDOOR, CHEERS
Sound Ideas	Series 2000	2005-25-04	APPLAUSE, CHEERING	LARGE CROWD: INDOOR, CHEERS
Sound Ideas	Series 2000	2005-26-01	APPLAUSE, CHEERING	LARGE CROWD: INDOOR, CHEERS, ANNOUNCER
Sound Ideas	Series 2000	2005-27-01	APPLAUSE, CHEERING	LARGE CROWD: INDOOR, CHEERS, WHISTLING
Sound Ideas	Series 2000	2005-28-01	APPLAUSE, CHEERING	LARGE CROWD: INDOOR, ANNOUNCER, WHISTLING
Sound Ideas	Series 2000	2005-29-01	APPLAUSE	LARGE CROWD: INDOOR, TWO SHORT BURSTS, WHISTLING
Sound Ideas	Series 2000	2005-30-01	APPLAUSE, CHEERING	LARGE CROWD: OUTDOOR, WHISTLING
Sound Ideas	Series 2000	2005-31-01	APPLAUSE, CHEERING	LARGE CROWD: OUTDOOR, CHEERS & WHISTLING, BASEBALL, STADIUM, SPORTS
Sound Ideas	Series 2000	2005-32-01	APPLAUSE, CHEERING	LARGE CROWD: OUTDOOR, CHEERS & WHISTLING, BASEBALL, STADIUM, SPORTS
Sound Ideas	Series 2000	2005-33-01	APPLAUSE, CHEERING	LARGE CROWD: OUTDOOR, CHEERS & WHISTLING, BASEBALL, STADIUM, SPORTS
