Sound Ideas	Sampler Library	0104-10-09	HARPSICHORD	SINGLE MUTED NOTE, G4
Sound Ideas	Sampler Library	0104-10-10	HARPSICHORD	SINGLE MUTED NOTE, C5
Sound Ideas	Sampler Library	0104-10-11	HARPSICHORD	SINGLE MUTED NOTE, E5
Sound Ideas	Sampler Library	0104-10-12	HARPSICHORD	SINGLE MUTED NOTE, G5
Sound Ideas	Sampler Library	0104-10-13	HARPSICHORD	SINGLE MUTED NOTE, C6
Sound Ideas	Sampler Library	0104-11-01	HARPSICHORD	CHORD, I
Sound Ideas	Sampler Library	0104-11-02	HARPSICHORD	CHORD, IV
Sound Ideas	Sampler Library	0104-12-01	HARPSICHORD	CHORD, V
Sound Ideas	Sampler Library	0104-12-02	HARPSICHORD	CHORD, I
Sound Ideas	Sampler Library	0104-13-01	MANDOLIN	SINGLE OPEN NOTE, G3
Sound Ideas	Sampler Library	0104-13-02	MANDOLIN	SINGLE OPEN NOTE, B3
Sound Ideas	Sampler Library	0104-13-03	MANDOLIN	SINGLE OPEN NOTE, D4
Sound Ideas	Sampler Library	0104-13-04	MANDOLIN	SINGLE OPEN NOTE, G4
Sound Ideas	Sampler Library	0104-13-05	MANDOLIN	SINGLE OPEN NOTE, A4
Sound Ideas	Sampler Library	0104-13-06	MANDOLIN	SINGLE OPEN NOTE, D5
Sound Ideas	Sampler Library	0104-13-07	MANDOLIN	SINGLE OPEN NOTE, E5
Sound Ideas	Sampler Library	0104-13-08	MANDOLIN	SINGLE OPEN NOTE, A5
Sound Ideas	Sampler Library	0104-14-01	MANDOLIN	TREMOLO PICKING, G3
Sound Ideas	Sampler Library	0104-14-02	MANDOLIN	TREMOLO PICKING, B3
Sound Ideas	Sampler Library	0104-14-03	MANDOLIN	TREMOLO PICKING, D4
Sound Ideas	Sampler Library	0104-14-04	MANDOLIN	TREMOLO PICKING, G4
Sound Ideas	Sampler Library	0104-14-05	MANDOLIN	TREMOLO PICKING, A4
Sound Ideas	Sampler Library	0104-14-06	MANDOLIN	TREMOLO PICKING, D5
Sound Ideas	Sampler Library	0104-14-07	MANDOLIN	TREMOLO PICKING, E5
Sound Ideas	Sampler Library	0104-14-08	MANDOLIN	TREMOLO PICKING, A5
Sound Ideas	Sampler Library	0104-15-01	MANDOLIN	CHORD CHOP, C
Sound Ideas	Sampler Library	0104-15-02	MANDOLIN	CHORD CHOP, C#
Sound Ideas	Sampler Library	0104-15-03	MANDOLIN	CHORD CHOP, G
