Best Service	ProSamples Vol. 15 - Dance Drums	Track 2 - Dance Bass-Drums 001-030 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 3 - Dance Bass-Drums 031-060 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 4 - Dance Bass-Drums 061-090 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 5 - Dance Bass-Drums 091-120 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 6 - Dance Bass-Drums 121-150 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 7 - Dance Bass-Drums 151-180 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 8 - Dance Bass-Drums 181-210 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 9 - Dance Bass-Drums 211-240 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 10 - Dance Snare-Drums 001-030 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 11 - Dance Snare-Drums 031-060 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 12 - Dance Snare-Drums 061-090 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 13 - Dance Snare-Drums 091-120 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 14 - Dance Snare-Drums 121-150 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 15 - Dance Snare-Drums 151-180 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 16 - Dance Snare-Drums 181-210 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 17 - Dance Snare-Drums 211-240 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 18 - Dance Claps 01-22 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 19 - Dance Claps 23-44 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 20 - Dance Claps 45-66 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 21 - Dance Claps 67-88 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 22 - Dance Hi-Hats 001-026 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 23 - Dance Hi-Hats 027-052 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 24 - Dance Hi-Hats 053-078 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 25 - Dance Hi-Hats 079-104 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 26 - Dance Hi-Hats 105-130 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 27 - Dance Hi-Hats 131-156 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 28 - Cymbals 01-22 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 29 - Cymbals 23-44 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 30 - Mixed Percussion 001-036 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 31 - Mixed Percussion 037-072 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 32 - Bongos/Congas 073-096 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 33 - Shakers/Tambourines 097-129 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 34 - Toms 130-166 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 35 - Dance Drum-Kit 01-06 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 36 - Dance Drum-Kit 07-12 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 37 - Dance Drum-Kit 13-18 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 38 - Dance Drum-Kit 19-22 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 39 - Dance Drum-Kit 23-28 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 40 - Dance Drum-Kit 29-33 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 41 - Dance Drum-Kit 34-40 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 42 - Dance Drum-Kit 41-48 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 43 - Dance Drum-Kit 49-59 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 44 - Dance Drum-Kit 60-71 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 45 - Dance Drum-Kit 72-85 -> TS 0:00 / Sample 1		
Best Service	ProSamples Vol. 15 - Dance Drums	Track 46 - Dance Drum-Kit 86-97 -> TS 0:00 / Sample 1		
