Apple	ES P		#default	
Apple	ES P		Big Sweep	
Apple	ES P		Classic Octave Bass	
Apple	ES P		Computer Wave	
Apple	ES P		Dark Tri Bass	
Apple	ES P		Effect - Bubbles	
Apple	ES P		Effect - Helicopter	
Apple	ES P		Effect - Take Off	
Apple	ES P		Effect - Wire	
Apple	ES P		Electro Bass	
Apple	ES P		Fat Sequence	
Apple	ES P		Game Boy	
Apple	ES P		Hard Kick	
Apple	ES P		Hollow Pad	
Apple	ES P		Hollow Punch	
Apple	ES P		Juno Pad	
Apple	ES P		Lead Pad	
Apple	ES P		Low Bleep	
Apple	ES P		Noise Bass	
Apple	ES P		Noise Percussion	
Apple	ES P		Noise Pulse Bass	
Apple	ES P		Noisy E-Hi Hat	
Apple	ES P		Obiwan Pad	
Apple	ES P		Octave Bass	
Apple	ES P		Outlaw	
Apple	ES P		Percussive Synth A	
Apple	ES P		Percussive Synth B	
Apple	ES P		Percussive Synth C	
Apple	ES P		Percussive Synth D	
Apple	ES P		Percussive Synth E	
Apple	ES P		Percussive Synth F	
Apple	ES P		Percussive Synth G	
Apple	ES P		Percussive Synth H	
Apple	ES P		Polyphonic Lead	
Apple	ES P		Prophet Pad	
Apple	ES P		Punch Stereo Bass	
Apple	ES P		Resonance Bass A	
Apple	ES P		Resonance Bass B	
Apple	ES P		Sad Cat	
Apple	ES P		Short Square Bass	
Apple	ES P		Simple Carpet	
Apple	ES P		Simple Lead A	
Apple	ES P		Simple Lead B	
Apple	ES P		Soft Wah Synth	
Apple	ES P		Synth Bass A	
Apple	ES P		Synth Bass B	
Apple	ES P		Synth Bass C	
Apple	ES P		Synth Kick Drum A	
Apple	ES P		Synth Kick Drum B	
Apple	ES P		Synth Long	
Apple	ES P		Synth Percussor	
Apple	ES P		Synth Pluck	
Apple	ES P		Synth Short	
Apple	ES P		Synth Vibes	
Apple	ES P		Taurus Bass	
Apple	ES P		Velocity Bass	
