Company/Manufacturer	Product	Path/Bank	Program	Notes
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A16 Like Me XL	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A17 Analog Atmosphere	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A18 My TB is big	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A19 Old Fashion Dyno	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A20 Movie from yesterday	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A21 Japan Ice	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A22 Brass Attack Wheel	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A23 Bazik Bass	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A24 OMD Polygraph	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A25 Bellissima	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A26 CateSphere	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A27 Da Joint Sub	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A28 B.Club Lead	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A29 X Vision Glide	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A30 Google Bells	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A31 Relaxing Flavour	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank A	A32 Distress Baby	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B01 Innocense	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B02 Cosmic Tempo LFO	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B03 Analog Mayhem	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B04 Smoothly Persian	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B05 Cacao Brass	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B06 Broken Fairlight	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B07 James B Bass	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B08 Ghost Lead	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B09 Space Harpsichord	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B10 Stack Morning	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B11 Gotcha ! Bass	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B12 Orgue de Barbarie	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B13 Melodic Noise	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B14 Ultra Chorale	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B15 Frantic Bells	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B16 Additive Sensations	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B17 Solo Blue	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B18 Tubbies Bass	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B19 Smooth Scene	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B20 Baroque Fluty Synth	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B21 Like Nylon Dfifty	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B22 Focus and Hutch	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B23 Bid my CS Seventy	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B24 Andro J Bass	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B25 Bassman Lead	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B26 Focus VS Wurly	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B27 Oxygene Strings	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B28 Strange Wheel FX	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B29 Cynox Da Sweep	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B30 Growing Sequence	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B31 Xtreme Port Nawak	
UltimateSoundBank	Ultra Focus	00-Ultra Focus Master Presets -> Bank B	B32 Frozen Ambient	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 01-Etheral & Atmosphere	Analog Ethereal	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 01-Etheral & Atmosphere	Curtis Ambience	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 01-Etheral & Atmosphere	Jojo Delirium Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 01-Etheral & Atmosphere	JP Warm Ambient	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 01-Etheral & Atmosphere	JP Warm Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 01-Etheral & Atmosphere	Matrix Overture	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 01-Etheral & Atmosphere	Raining LFO's	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 01-Etheral & Atmosphere	Singing LFO	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 01-Etheral & Atmosphere	Stack Analog Ambience	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 01-Etheral & Atmosphere	Strange Matrix	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	Analog Sweeden	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	Andros Polysynth	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	Brassinth	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	Composite Analog	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	Culte Matrix Synth	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	Fat Polysynth	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	Heavy Filtering	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	JP Brassy	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	JP Brassy Unison	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	JP Funk Synth 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	JP Funk Synth 2	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	JP Poly Keys	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	JP Polysynh	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	JP Square	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	JP Techno Stab	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	Matrix Composite	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	Matrix Polysynth	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	MemoryM Poly	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	Omega Polysynth	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	Please Filter Me	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 02-Attack Sounds	Tom Synth	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	1975 Analog Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Analog Sweep Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Analog Techno Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Andro Sync Short	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Androgyne Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Androgyne Fat Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Androgyne FM Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Big Bottom Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Classic Analog Bass 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Digital Analog Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Dist 5th Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Fat Analog Sub	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Fat Funk Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Fat Talking Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Incense Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	JP Analog Bass 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	JP Kick Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	JP New Wave Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	JP New Wave Bass Unison	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	JP Square Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	JP4 Bass Synth	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	JP4 Sub Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Kick Analog Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Memory Hyper Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	MiniM Aqua Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	MiniM Dark Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	MiniM Fast Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	MiniM Power Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	MiniM Very Classic	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Power Sub Liminal	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Pure Matrix Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Roger T Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Sub Androgyne	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Sub Power Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Subtile Sub Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Xpand Brass Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 03-Synth Bass	Zap Sub Bass 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	Analog Door Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	Analog Tape Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	Curtis Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	Hard Analog Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	My Matrix Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	New Analog Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	Obie Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	Real Analog Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	Ring Analog Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	Ring Modula Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	Tight & Clear Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	Xpand Glass Synth	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	Xpand Mega Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 04-Bells	Xpand Synth Bell	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	Analog Soft Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	Analog Tuba	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	Classic Obie Brass 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	Classic Obie Brass 2	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	Elephant Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	EVO Filter Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	Fat Analog Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	Funk Synth Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	JP 2 Filter	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	JP Brassy Soft Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	JP Classic Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	JP Classic Brass Unison	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	JP Power Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	JP4 Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	JP4 Sax	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	New Analog Brass 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	New Analog Brass 2	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	New Analog Brass 3	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	Old School Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	P5 Soft Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	P5th Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	SEM Synth Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	Softy Synth Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	X Obie Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	Xpand Big Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 05-Analog Brass	Xpand Sweep Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 06-Choirs-Voices-Vocoded	1000 Voice	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 06-Choirs-Voices-Vocoded	Analog Mmms	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 06-Choirs-Voices-Vocoded	Analog Power Choir	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 06-Choirs-Voices-Vocoded	Analog Scream	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 06-Choirs-Voices-Vocoded	Dark Obie Voice	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 06-Choirs-Voices-Vocoded	JP4 Voices	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 06-Choirs-Voices-Vocoded	Matrix Robot	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 06-Choirs-Voices-Vocoded	Obie Choral	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 06-Choirs-Voices-Vocoded	P5 Voices	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 06-Choirs-Voices-Vocoded	Stellar Vox	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 06-Choirs-Voices-Vocoded	Vox Impression	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 07-Flutes	Analog Dream Flute	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 07-Flutes	Analog Flute Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 07-Flutes	Analog Shakuashi	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 07-Flutes	JP Synth Flute	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 07-Flutes	P5 Tron Flute	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 07-Flutes	Xpand Flute Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Analog CP	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Analog Harpsy	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Analog Piano Brass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Analog Piano Like	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Analog Poly Keys	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	JP Cheap Organ	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	JP Lamantig Organ	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	JP Stack Piano	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	JP Synth Piano	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	JP Wurly	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	JP4 Funk Clav	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	JP4 Piano	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Matrix Clav	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	MemoryM Keys	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	MiniM Dirty Keys	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Obie Piano 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	P5 Clav	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	P5 Dream Keys	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	P5 Soft Keys	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Pfivenet	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Sweep Keys	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Sweet Analog Key	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Techno Stab	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Very Synth Edit Piano	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Xpand Clav	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Xpand Hybrid Keys 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Xpand Hybrid Keys 2	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 08-Keyboards	Xpand Soft Reso	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Analog Brass Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Analog Noise Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Analog Solo Zap	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Androgyne Lead 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Androgyne Lead 2	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Androgyne Lead 3	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Anorexic Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Brass Analog Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Classic Analog Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Fusion Analog Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Hybrid Analog Lead 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Hybrid Analog Lead 2	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Hybrid Analog Lead 3	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	JP Mega Sync	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	JP Mega Sync Unison	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	JP Power Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	JP Soft Solo	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	JP Soft Sync	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	JP Square Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	JP Square Lead Unison	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	JP Sync Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	JP Sync Lead Unison	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	JP Talking Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Matrix Lead 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Matrix Lead 2	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Matrix Lead 3	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	MiniM Lead 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	MiniM Lead 2	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	MiniM Lead 3	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	MiniM My Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	MiniM Pulse	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	MiniM Reso Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	mM Classic Funk	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	mM Classic Lead 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	mM Classic Lead 2	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	My Analog Solo	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Obie Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	P5 Classic Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	P5 Power Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Power Solo Bass	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Pure Analog Funk 1	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Pure Analog Funk 2	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Pure Analog Funk 3	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Pure Analog Funk 4	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Smooth Obie Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Solo Synth	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Tiny Zap Lead	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 09-Solo & Leads	Xpand Poly Sweep	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 10-Musical & Strange	Electronic Stress	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 10-Musical & Strange	JP Crazy LFO's	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 10-Musical & Strange	JP Disturbation	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 10-Musical & Strange	JP Short Noise	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 10-Musical & Strange	JP4 Force FX	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 10-Musical & Strange	MiniM Factory	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 10-Musical & Strange	Xpand LFOU	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Analog Slow Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Analog Square Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Bright Analog Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Classic Analog Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Constellation	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Documentary	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Extrem Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	JP Bright Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	JP Classic Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	JP Linear Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	JP4 Custom Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Nice & Deep Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Nice Q Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Odyssey Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Omega Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	P5 Square Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Pure Analog Full	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Security Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Sitar Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Slow Brass Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Unicornalog	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Xpand Classic Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Xpand Noise Pad	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 11-Pads	Xpand Sine	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 12-Seq & Short	Analog 2 Arp	
UltimateSoundBank	Ultra Focus	01-Classic Analog -> 12-Seq & Short	Analog Short Organ	
